timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,cip_service,class_id,instance_id,attribute_id,status,response_time_ms,bytes_in,bytes_out
2025-09-02T09:18:58,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardOpen,164,353,10,Timeout,297,627,644
2025-09-02T09:20:10,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,WriteTag,475,949,16,Success,241,514,907
2025-09-02T09:20:34,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,168,688,19,Success,77,268,1018
2025-09-02T09:20:35,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardClose,318,557,10,Success,154,354,311
2025-09-02T09:22:01,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ReadTag,346,536,3,Success,297,449,617
2025-09-02T09:22:25,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,286,470,15,PathSegmentError,228,389,517
2025-09-02T09:22:37,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardOpen,348,932,8,Success,96,431,704
2025-09-02T09:24:46,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardClose,161,953,17,Success,233,293,462
2025-09-02T09:25:16,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardClose,338,451,12,Success,488,315,430
2025-09-02T09:25:30,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardOpen,483,473,2,Success,119,367,591
2025-09-02T09:25:36,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardClose,123,233,7,Success,104,199,637
2025-09-02T09:25:43,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,424,454,15,Success,63,338,453
2025-09-02T09:26:42,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ForwardOpen,93,565,17,Success,38,364,923
2025-09-02T09:26:43,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,203,948,15,Success,86,358,885
2025-09-02T09:26:48,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,WriteTag,438,10,10,Success,202,254,502
2025-09-02T09:26:54,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ReadTag,133,111,7,Success,323,502,611
2025-09-02T09:26:58,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,GetAttributeAll,147,759,11,Success,198,265,669
2025-09-02T09:28:52,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardClose,245,843,11,Success,149,368,760
2025-09-02T09:29:05,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,GetAttributeAll,95,292,12,Success,69,337,599
2025-09-02T09:29:20,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,GetAttributeAll,383,288,7,Success,41,443,1062
2025-09-02T09:29:46,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardClose,332,564,20,Success,229,345,418
2025-09-02T09:30:13,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,414,553,10,Success,163,333,741
2025-09-02T09:30:15,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,GetAttributeAll,232,991,9,Success,194,482,682
2025-09-02T09:30:43,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,20,128,15,Timeout,196,358,434
2025-09-02T09:31:12,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardClose,6,14,18,Success,96,468,587
2025-09-02T09:31:24,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardClose,345,937,10,Success,117,210,894
2025-09-02T09:31:27,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,WriteTag,438,663,5,Success,84,605,257
2025-09-02T09:32:40,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,GetAttributeAll,150,294,20,Success,722,433,193
2025-09-02T09:32:40,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,181,690,1,Success,55,434,399
2025-09-02T09:33:03,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ReadTag,151,436,18,Success,103,490,524
2025-09-02T09:33:14,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardOpen,206,763,4,Success,421,479,448
2025-09-02T09:33:49,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardClose,292,110,15,Success,209,445,594
2025-09-02T09:33:51,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,WriteTag,344,273,18,Success,510,453,896
2025-09-02T09:35:07,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,GetAttributeAll,13,868,19,Timeout,89,576,557
2025-09-02T09:35:08,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,WriteTag,23,634,3,Success,86,451,737
2025-09-02T09:35:12,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,GetAttributeAll,271,206,5,Success,74,463,349
2025-09-02T09:36:37,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ReadTag,400,283,5,Success,115,403,585
2025-09-02T09:37:12,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,465,263,8,Success,157,335,702
2025-09-02T09:37:23,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,366,810,16,Success,148,566,729
2025-09-02T09:37:46,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardClose,57,274,14,Success,272,381,446
2025-09-02T09:38:14,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,WriteTag,381,648,2,Success,79,218,337
2025-09-02T09:38:32,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,GetAttributeAll,70,706,12,Success,108,519,428
2025-09-02T09:38:47,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,147,593,8,Success,151,534,551
2025-09-02T09:39:11,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ForwardClose,250,821,11,DeviceFailure,168,332,683
2025-09-02T09:39:40,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,GetAttributeAll,427,849,20,DeviceFailure,89,373,535
2025-09-02T09:40:00,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ReadTag,437,137,7,Success,237,396,594
2025-09-02T09:40:14,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ReadTag,51,748,20,Success,191,571,276
2025-09-02T09:40:17,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,143,963,5,Success,282,604,679
2025-09-02T09:40:55,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,491,937,5,Success,414,321,118
2025-09-02T09:41:27,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ReadTag,153,334,13,Timeout,145,411,1034
2025-09-02T09:42:18,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,235,293,7,Success,83,462,610
2025-09-02T09:43:11,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,WriteTag,288,552,17,Success,89,466,455
2025-09-02T09:44:53,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,349,483,1,Success,186,376,771
2025-09-02T09:44:56,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,301,560,4,Success,344,397,560
2025-09-02T09:45:07,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,WriteTag,153,985,8,Success,265,344,320
2025-09-02T09:46:20,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardClose,136,306,10,Success,87,343,463
2025-09-02T09:46:37,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,GetAttributeAll,484,836,10,Success,201,262,534
2025-09-02T09:47:07,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,358,301,6,Success,509,391,926
2025-09-02T09:48:20,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ReadTag,281,612,19,Success,119,278,541
2025-09-02T09:48:46,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,427,464,9,Timeout,217,248,306
2025-09-02T09:49:01,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,6,736,15,Success,150,501,869
2025-09-02T09:49:05,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,468,630,5,Success,59,399,703
2025-09-02T09:49:23,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardClose,60,875,17,Success,87,452,539
2025-09-02T09:49:45,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,WriteTag,430,839,18,Success,55,211,968
2025-09-02T09:50:06,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,44,390,11,Success,168,521,602
2025-09-02T09:50:08,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,93,914,13,Success,95,571,423
2025-09-02T09:50:23,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardOpen,272,835,7,Success,102,82,754
2025-09-02T09:50:48,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardOpen,407,858,1,Success,112,324,148
2025-09-02T09:51:20,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,WriteTag,43,234,8,PathSegmentError,247,474,1067
2025-09-02T09:51:32,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ReadTag,195,691,8,Success,97,396,674
2025-09-02T09:52:24,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ReadTag,486,320,16,Success,104,481,961
2025-09-02T09:52:51,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,155,832,2,Timeout,322,467,387
2025-09-02T09:52:59,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ReadTag,153,413,14,Success,53,492,505
2025-09-02T09:53:09,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,GetAttributeAll,432,597,15,Success,126,379,651
2025-09-02T09:53:29,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,65,520,7,Success,227,211,636
2025-09-02T09:53:54,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ReadTag,255,586,13,Success,350,301,482
2025-09-02T09:54:06,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,173,728,5,Success,206,525,427
2025-09-02T09:54:45,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,217,952,11,Success,119,340,813
2025-09-02T09:55:27,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,122,792,17,Success,47,523,925
2025-09-02T09:55:40,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,130,972,20,Success,87,531,659
2025-09-02T09:56:49,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,GetAttributeAll,419,753,1,Success,427,586,653
2025-09-02T09:56:53,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,GetAttributeAll,460,293,11,Success,156,324,579
2025-09-02T09:57:50,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,207,379,17,Success,261,141,1017
2025-09-02T09:58:42,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ReadTag,73,712,2,Success,106,368,720
2025-09-02T09:59:09,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,407,471,6,Success,195,395,420
2025-09-02T10:00:21,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,313,25,14,Success,78,348,670
2025-09-02T10:01:01,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,WriteTag,376,225,10,Success,281,472,725
2025-09-02T10:01:11,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,413,785,15,Success,158,363,661
2025-09-02T10:01:51,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,83,338,3,Success,73,466,446
2025-09-02T10:01:51,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ReadTag,470,386,5,Success,90,412,824
2025-09-02T10:02:05,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,GetAttributeAll,470,796,5,DeviceFailure,118,393,667
2025-09-02T10:02:06,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,WriteTag,256,737,12,Success,141,397,375
2025-09-02T10:02:17,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,GetAttributeAll,359,932,15,Success,192,282,678
2025-09-02T10:02:26,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,489,282,16,DeviceFailure,189,425,713
2025-09-02T10:02:28,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,WriteTag,180,568,6,Success,115,206,709
2025-09-02T10:02:39,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ForwardOpen,178,901,15,Success,221,251,661
2025-09-02T10:02:40,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,300,397,20,Success,102,433,461
2025-09-02T10:02:54,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ReadTag,317,142,12,Success,176,388,122
2025-09-02T10:03:19,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,GetAttributeAll,96,493,12,Success,101,419,617
2025-09-02T10:03:52,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardOpen,326,909,9,Success,120,472,930
2025-09-02T10:04:04,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,460,993,20,Success,590,584,327
2025-09-02T10:04:34,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,WriteTag,483,592,13,Success,333,374,616
2025-09-02T10:05:04,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ReadTag,373,868,16,Success,149,488,412
2025-09-02T10:05:14,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,WriteTag,201,29,8,Success,195,394,844
2025-09-02T10:05:37,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ReadTag,77,725,1,Timeout,192,367,848
2025-09-02T10:05:44,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,WriteTag,122,507,5,Success,60,364,605
2025-09-02T10:05:46,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,GetAttributeAll,40,52,18,Success,174,481,458
2025-09-02T10:06:02,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,WriteTag,51,896,19,Success,54,391,495
2025-09-02T10:06:19,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,WriteTag,332,796,2,Success,148,430,690
2025-09-02T10:06:19,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,422,609,20,Success,86,202,304
2025-09-02T10:07:01,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,412,933,19,Success,99,434,719
2025-09-02T10:07:05,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,214,128,10,Success,100,263,643
2025-09-02T10:07:36,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,135,674,4,Success,94,401,740
2025-09-02T10:07:42,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,376,828,12,Success,105,411,471
2025-09-02T10:07:56,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,GetAttributeAll,58,767,19,Success,364,191,669
2025-09-02T10:08:22,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ForwardOpen,339,579,10,DeviceFailure,241,420,667
2025-09-02T10:08:42,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,311,187,17,Success,46,518,567
2025-09-02T10:08:47,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,29,745,2,Success,146,214,336
2025-09-02T10:08:49,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardClose,255,975,10,Success,43,176,741
2025-09-02T10:09:04,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,205,232,19,Success,142,458,1004
2025-09-02T10:09:14,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,177,591,9,Success,362,443,1141
2025-09-02T10:09:22,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,287,692,11,Success,282,104,799
2025-09-02T10:09:45,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,45,427,7,Timeout,164,276,780
2025-09-02T10:11:54,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,263,660,4,Success,30,553,539
2025-09-02T10:12:23,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardOpen,400,968,18,Success,207,422,473
2025-09-02T10:12:38,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardClose,491,55,10,Success,34,634,366
2025-09-02T10:12:58,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,290,553,3,Success,216,372,441
2025-09-02T10:13:21,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,187,407,15,Success,69,541,654
2025-09-02T10:13:32,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,148,538,3,Success,154,321,613
2025-09-02T10:13:34,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,235,83,14,Success,193,382,856
2025-09-02T10:13:42,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,313,519,18,Success,121,520,673
2025-09-02T10:14:10,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,392,326,17,Success,809,367,478
2025-09-02T10:15:08,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ReadTag,3,18,20,Success,90,613,772
2025-09-02T10:15:10,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,332,43,4,Success,204,476,536
2025-09-02T10:15:20,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardOpen,406,416,12,Success,82,335,406
2025-09-02T10:16:03,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,24,486,20,Success,139,288,536
2025-09-02T10:16:30,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,55,223,13,Success,52,408,777
2025-09-02T10:17:29,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,357,534,20,Success,97,525,907
2025-09-02T10:17:44,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardOpen,216,286,2,Success,28,474,731
2025-09-02T10:17:53,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ReadTag,54,729,20,Success,83,27,635
2025-09-02T10:17:58,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ForwardOpen,270,489,9,Success,168,393,762
2025-09-02T10:18:01,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardOpen,306,15,5,Success,49,261,679
2025-09-02T10:19:36,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardOpen,146,592,12,DeviceFailure,42,226,616
2025-09-02T10:20:09,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,231,312,3,Success,132,249,912
2025-09-02T10:20:49,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ReadTag,97,68,18,DeviceFailure,182,499,879
2025-09-02T10:21:32,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,GetAttributeAll,486,790,6,Success,206,432,478
2025-09-02T10:22:26,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,74,675,8,DeviceFailure,149,344,854
2025-09-02T10:22:28,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,GetAttributeAll,409,767,14,Success,360,466,636
2025-09-02T10:22:47,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,465,638,5,Success,84,457,1211
2025-09-02T10:23:39,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,10,210,7,Success,67,650,826
2025-09-02T10:23:40,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardOpen,329,302,16,Success,158,407,552
2025-09-02T10:23:58,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,WriteTag,337,16,1,Success,63,372,583
2025-09-02T10:23:59,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ReadTag,280,667,7,Success,197,429,92
2025-09-02T10:24:30,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,GetAttributeAll,2,445,8,Success,652,420,376
2025-09-02T10:25:23,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ReadTag,303,721,16,Success,195,385,371
2025-09-02T10:25:37,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ReadTag,435,577,14,Success,188,528,767
2025-09-02T10:26:09,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,GetAttributeAll,392,886,3,Success,190,456,583
2025-09-02T10:26:36,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardClose,476,934,16,Success,188,484,967
2025-09-02T10:26:49,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,421,472,13,Success,83,394,549
2025-09-02T10:27:15,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,WriteTag,340,338,14,Success,269,368,223
2025-09-02T10:27:20,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,285,338,3,Success,163,456,497
2025-09-02T10:28:48,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardOpen,274,858,12,Success,84,526,843
2025-09-02T10:29:05,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,204,239,10,Success,148,208,483
2025-09-02T10:29:09,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,78,610,8,Success,359,428,301
