timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,transaction_id,unit_id,function_code,address,quantity,status,response_time_ms,bytes_in,bytes_out
2025-09-02T09:23:52,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,58850,161,4,2129,64,OK,39,330,448
2025-09-02T09:24:44,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,32932,73,3,16547,108,OK,853,311,361
2025-09-02T09:25:06,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,10757,31,16,14633,82,OK,77,261,465
2025-09-02T09:25:29,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,61896,22,3,3923,112,OK,869,332,874
2025-09-02T09:26:26,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,1260,23,15,6741,4,OK,61,466,326
2025-09-02T09:26:30,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,41208,86,6,8887,1,OK,99,439,731
2025-09-02T09:26:59,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,5409,185,6,17924,1,OK,175,423,729
2025-09-02T09:27:23,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,57226,86,3,15195,21,OK,293,453,562
2025-09-02T09:27:25,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,28007,202,5,19391,1,OK,44,359,627
2025-09-02T09:28:13,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,55644,51,4,15023,104,OK,145,358,477
2025-09-02T09:28:46,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,6399,94,5,19953,1,OK,131,420,712
2025-09-02T09:28:54,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,8365,58,4,14349,56,OK,105,497,1141
2025-09-02T09:29:04,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,64599,205,1,14447,23,Timeout,173,121,1055
2025-09-02T09:29:11,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,19203,37,6,8831,1,OK,70,335,600
2025-09-02T09:29:15,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,21045,173,4,12217,54,OK,66,661,535
2025-09-02T09:30:20,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,3817,38,15,5966,12,IllegalDataAddress,552,428,861
2025-09-02T09:30:26,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,25489,238,4,3361,91,OK,268,383,616
2025-09-02T09:30:46,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,57948,67,3,16053,60,OK,222,515,575
2025-09-02T09:30:51,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,17693,121,16,8505,51,OK,234,457,911
2025-09-02T09:31:15,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,24658,135,4,10544,15,OK,197,355,409
2025-09-02T09:31:57,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,65329,222,16,1497,24,OK,242,248,634
2025-09-02T09:32:04,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,38261,182,6,13658,1,OK,132,400,369
2025-09-02T09:32:14,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,14197,142,3,6911,125,OK,323,561,379
2025-09-02T09:32:18,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,23800,128,3,447,88,OK,271,326,548
2025-09-02T09:32:56,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,50626,31,3,15877,28,OK,131,468,428
2025-09-02T09:33:59,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,15913,97,15,8494,32,OK,305,362,658
2025-09-02T09:36:08,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,64414,72,3,17877,117,SlaveDeviceFailure,405,325,691
2025-09-02T09:36:26,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,29618,81,16,508,18,OK,210,506,712
2025-09-02T09:36:38,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,35999,213,16,8271,86,OK,115,408,675
2025-09-02T09:37:07,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,29916,109,16,7267,12,OK,79,410,561
2025-09-02T09:37:45,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,24012,83,15,8945,9,OK,150,329,897
2025-09-02T09:39:16,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,21574,14,2,19227,81,OK,151,311,837
2025-09-02T09:39:43,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,9892,7,5,12788,1,OK,118,331,328
2025-09-02T09:40:01,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,45809,8,5,14205,1,OK,129,384,267
2025-09-02T09:40:19,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,28613,65,16,8261,58,OK,49,187,270
2025-09-02T09:40:40,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,6737,163,1,12496,36,OK,177,309,560
2025-09-02T09:41:04,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,6027,48,4,9442,53,OK,66,496,660
2025-09-02T09:43:28,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,13725,234,6,8444,1,OK,115,415,530
2025-09-02T09:44:24,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,52284,31,15,19423,87,OK,75,557,721
2025-09-02T09:44:39,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,53395,50,5,5988,1,OK,211,377,818
2025-09-02T09:45:18,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,1868,24,5,11664,1,IllegalDataAddress,619,199,624
2025-09-02T09:45:25,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,16810,91,2,18575,75,OK,99,255,414
2025-09-02T09:45:57,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,20624,197,5,14932,1,OK,137,450,531
2025-09-02T09:45:57,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,17778,175,5,17954,1,OK,435,280,617
2025-09-02T09:46:20,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,46859,242,16,6079,53,OK,41,256,633
2025-09-02T09:47:05,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,38035,16,6,2926,1,OK,130,486,816
2025-09-02T09:47:10,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,55147,114,4,2105,105,OK,327,565,765
2025-09-02T09:48:23,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,55972,221,2,1726,40,OK,152,373,347
2025-09-02T09:48:54,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,53927,215,16,1468,22,Timeout,234,531,773
2025-09-02T09:48:57,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,54932,216,1,9660,76,OK,113,345,978
2025-09-02T09:50:06,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,33723,111,2,73,27,OK,253,431,627
2025-09-02T09:50:40,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,51457,141,3,1191,120,OK,183,192,607
2025-09-02T09:51:39,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,23650,65,6,7236,1,OK,58,392,555
2025-09-02T09:51:49,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,28908,2,5,16363,1,OK,145,322,564
2025-09-02T09:52:11,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,16451,159,16,230,2,IllegalFunction,173,252,571
2025-09-02T09:52:19,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,1598,85,15,1143,66,OK,418,565,397
2025-09-02T09:53:01,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,9853,104,15,19941,20,OK,254,449,991
2025-09-02T09:53:14,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,48974,84,6,5676,1,OK,61,395,419
2025-09-02T09:53:29,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,21400,48,6,12511,1,OK,135,374,353
2025-09-02T09:53:50,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,44546,30,16,6114,29,OK,90,287,19
2025-09-02T09:54:41,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,34821,137,6,13636,1,OK,380,673,759
2025-09-02T09:56:20,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,13518,202,15,10675,18,OK,58,419,424
2025-09-02T09:57:49,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,20893,111,1,3983,8,OK,210,353,610
2025-09-02T09:58:27,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,36414,127,16,478,19,OK,134,601,199
2025-09-02T09:58:32,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,52861,228,1,14877,74,OK,189,274,505
2025-09-02T09:59:06,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,11351,24,16,8490,86,OK,170,459,980
2025-09-02T09:59:11,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,20189,191,5,10441,1,OK,708,400,216
2025-09-02T09:59:17,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,21463,209,2,6432,21,OK,103,435,752
2025-09-02T10:00:04,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,7289,175,15,18787,64,IllegalDataAddress,230,332,542
2025-09-02T10:01:42,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,1784,141,15,10124,41,OK,59,390,452
2025-09-02T10:01:58,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,1144,4,5,14259,1,OK,84,431,698
2025-09-02T10:02:43,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,20512,126,16,6576,67,OK,126,350,402
2025-09-02T10:03:24,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,48834,244,6,18232,1,OK,142,585,107
2025-09-02T10:03:50,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,40095,129,2,7022,7,IllegalFunction,83,231,527
2025-09-02T10:04:03,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,65166,159,1,16669,66,IllegalFunction,175,538,289
2025-09-02T10:04:33,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,40195,185,4,8335,37,OK,122,135,475
2025-09-02T10:05:34,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,25422,103,6,2020,1,IllegalDataAddress,172,209,515
2025-09-02T10:06:32,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,28391,5,5,11233,1,OK,139,364,326
2025-09-02T10:07:35,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,20525,168,4,5051,17,OK,153,364,717
2025-09-02T10:07:52,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,45103,7,3,18653,54,Timeout,158,463,400
2025-09-02T10:08:21,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,49265,212,3,2254,80,OK,337,382,241
2025-09-02T10:09:34,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,6332,69,15,1975,37,OK,250,315,961
2025-09-02T10:09:45,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,1359,38,5,7724,1,OK,102,314,507
2025-09-02T10:09:46,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,5455,31,1,15836,46,OK,232,512,554
2025-09-02T10:09:56,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,52360,161,16,1256,46,OK,191,494,696
2025-09-02T10:10:44,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,22231,166,2,3246,83,OK,164,441,566
2025-09-02T10:10:57,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,7965,232,15,1687,52,OK,196,367,635
2025-09-02T10:11:00,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,39011,117,4,16524,103,OK,218,376,669
2025-09-02T10:11:05,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,18865,217,6,17293,1,OK,108,351,431
2025-09-02T10:11:24,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,36509,196,15,14216,43,OK,92,499,769
2025-09-02T10:11:26,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,16671,154,5,13188,1,OK,117,277,820
2025-09-02T10:11:49,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,38682,218,15,8902,15,IllegalFunction,87,446,667
2025-09-02T10:12:23,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,14508,222,6,19888,1,OK,519,525,450
2025-09-02T10:12:50,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,53033,194,5,5906,1,OK,99,378,613
2025-09-02T10:14:12,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,18777,83,6,7529,1,OK,89,331,443
2025-09-02T10:14:20,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,50699,31,6,18414,1,OK,71,428,318
2025-09-02T10:16:15,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,48528,41,16,5651,61,OK,89,265,522
2025-09-02T10:16:42,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,32673,97,6,6276,1,OK,248,720,745
2025-09-02T10:17:58,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,17629,103,1,19215,1,IllegalFunction,272,510,470
2025-09-02T10:18:16,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,746,14,15,14084,6,OK,51,347,610
2025-09-02T10:18:21,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,33422,216,16,13662,32,OK,315,438,349
2025-09-02T10:19:07,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,65441,6,2,15089,18,OK,285,354,780
2025-09-02T10:20:07,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,43451,5,16,8193,40,OK,462,271,704
2025-09-02T10:20:12,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,31074,9,1,7421,17,OK,385,371,444
2025-09-02T10:21:42,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,20052,66,1,17770,56,OK,150,376,1171
2025-09-02T10:21:48,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,32045,178,6,7782,1,OK,437,533,231
2025-09-02T10:22:02,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,33377,124,4,6276,36,OK,157,455,977
2025-09-02T10:22:32,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,40610,132,3,13013,37,OK,293,427,747
2025-09-02T10:22:56,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,12632,131,16,14651,20,OK,52,212,577
2025-09-02T10:23:21,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,2881,152,4,16048,119,OK,105,262,409
2025-09-02T10:23:32,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,27826,227,6,18919,1,OK,136,276,878
2025-09-02T10:23:38,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,50529,31,5,11894,1,OK,97,363,716
2025-09-02T10:24:17,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,26537,17,1,17818,13,OK,123,308,645
2025-09-02T10:24:52,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,3516,65,3,15276,24,OK,67,356,549
2025-09-02T10:25:12,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,52017,240,6,3265,1,SlaveDeviceFailure,231,455,518
2025-09-02T10:25:22,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,48671,157,16,10382,86,IllegalFunction,294,400,374
2025-09-02T10:25:26,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,60686,142,4,9150,20,OK,90,151,698
2025-09-02T10:25:35,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,4806,44,15,2706,16,OK,77,173,499
2025-09-02T10:25:44,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,49701,155,2,5917,8,OK,50,430,760
2025-09-02T10:26:40,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,61019,99,5,7695,1,OK,50,495,841
2025-09-02T10:27:57,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,10291,11,2,16598,31,OK,62,248,774
2025-09-02T10:28:14,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,12504,72,4,12900,13,IllegalDataAddress,119,168,634
2025-09-02T10:29:15,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,28875,74,16,10225,41,OK,157,322,991
2025-09-02T10:29:27,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,6500,91,1,18941,50,OK,52,443,625
2025-09-02T10:30:14,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,61109,149,5,110,1,OK,361,350,674
2025-09-02T10:30:35,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,31804,19,15,15965,26,OK,246,367,558
2025-09-02T10:31:53,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,25438,87,15,17962,96,OK,68,338,733
2025-09-02T10:33:08,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,33706,189,1,17427,97,OK,283,375,249
2025-09-02T10:34:03,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,47702,202,5,6678,1,OK,149,458,491
2025-09-02T10:34:57,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,25257,109,4,4405,79,SlaveDeviceFailure,54,469,567
2025-09-02T10:35:16,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,39918,74,16,2445,1,OK,57,530,954
2025-09-02T10:37:25,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,50889,180,4,14991,37,OK,113,340,608
2025-09-02T10:38:02,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,57331,209,1,8150,87,OK,188,303,728
2025-09-02T10:38:12,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,7972,28,16,1492,50,Timeout,157,432,600
2025-09-02T10:38:35,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,8092,135,3,4571,46,OK,289,463,372
2025-09-02T10:38:59,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,47458,49,15,8265,52,OK,78,92,816
2025-09-02T10:39:36,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,34964,168,5,35,1,IllegalDataAddress,232,257,1041
2025-09-02T10:39:36,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,61459,208,5,9038,1,OK,198,335,459
2025-09-02T10:40:57,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,56635,47,16,74,5,OK,228,353,369
2025-09-02T10:42:00,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,26584,121,4,17237,68,OK,128,595,561
2025-09-02T10:42:22,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,62658,16,1,13433,61,IllegalDataAddress,93,478,797
2025-09-02T10:43:15,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,24496,11,6,19717,1,OK,279,443,741
2025-09-02T10:44:10,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,53621,224,5,18185,1,OK,137,83,145
2025-09-02T10:44:28,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,29439,218,6,19558,1,OK,169,403,768
2025-09-02T10:44:49,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,7260,189,15,14817,77,IllegalDataAddress,83,451,448
2025-09-02T10:45:14,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,17848,61,4,8269,18,IllegalFunction,271,305,610
2025-09-02T10:46:25,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,10353,15,6,1566,1,OK,236,461,831
2025-09-02T10:46:35,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,29558,46,3,2771,36,OK,346,386,463
2025-09-02T10:47:25,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,30655,228,6,8723,1,OK,78,421,692
2025-09-02T10:47:27,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,35296,47,1,17703,66,OK,451,364,611
2025-09-02T10:47:51,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,33525,138,4,5392,91,OK,199,322,668
2025-09-02T10:48:12,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,12619,196,16,885,39,IllegalFunction,373,421,308
2025-09-02T10:48:29,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,64933,189,1,18357,40,OK,41,385,1017
2025-09-02T10:48:46,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,23144,69,5,5930,1,OK,166,338,550
2025-09-02T10:48:51,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,8652,188,1,10678,48,OK,78,486,697
2025-09-02T10:48:57,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,23523,74,15,13849,82,OK,13,492,565
2025-09-02T10:49:02,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,31969,180,15,11121,43,OK,376,339,639
2025-09-02T10:49:34,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,63093,110,4,12749,47,OK,253,473,658
2025-09-02T10:52:08,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,45749,39,16,5810,70,OK,125,621,501
2025-09-02T10:53:07,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,51910,18,2,11402,89,OK,82,472,943
2025-09-02T10:53:37,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,41653,34,15,12830,60,IllegalDataAddress,48,358,606
2025-09-02T10:54:05,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,19729,243,5,12760,1,OK,86,277,523
2025-09-02T10:54:28,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,45619,63,16,16550,77,OK,56,586,594
2025-09-02T10:54:53,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,48717,129,16,9422,19,OK,57,499,333
2025-09-02T10:55:24,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,52385,88,5,4605,1,OK,63,463,488
2025-09-02T10:55:35,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,33644,30,1,2295,14,OK,340,342,164
2025-09-02T10:55:48,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,15759,63,16,2639,21,OK,105,413,421
2025-09-02T10:56:03,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,39024,48,5,16922,1,OK,55,396,377
