timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,session_id,auth_method,username,result,response_time_ms,bytes_in,bytes_out
2025-09-02T09:17:11,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-490103,Password,admin,Success,100,271,876
2025-09-02T09:17:27,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-646062,PublicKey,operator,Success,100,530,341
2025-09-02T09:17:34,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-826678,PublicKey,root,Success,484,446,374
2025-09-02T09:17:59,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-282796,KeyboardInteractive,operator,Success,155,259,576
2025-09-02T09:18:04,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-232616,Password,admin,Success,68,427,641
2025-09-02T09:18:12,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-814565,Password,root,Failure,255,451,210
2025-09-02T09:18:43,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-969578,KeyboardInteractive,svc_account,Success,84,378,486
2025-09-02T09:18:55,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-217541,Password,root,Success,177,400,1000
2025-09-02T09:19:17,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-890492,KeyboardInteractive,admin,Success,180,509,711
2025-09-02T09:20:28,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-831260,Password,svc_account,Success,57,499,737
2025-09-02T09:21:33,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-109248,KeyboardInteractive,svc_account,Success,86,484,359
2025-09-02T09:22:04,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-305937,Password,admin,Success,275,498,388
2025-09-02T09:22:05,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-450002,Password,admin,Success,93,700,377
2025-09-02T09:22:29,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-794677,Password,svc_account,Success,544,493,298
2025-09-02T09:22:53,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-373934,PublicKey,svc_account,Success,111,290,471
2025-09-02T09:23:13,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-890499,PublicKey,admin,Success,106,210,800
2025-09-02T09:23:27,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-476706,KeyboardInteractive,admin,Success,298,294,473
2025-09-02T09:23:46,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-840641,PublicKey,operator,Success,178,294,854
2025-09-02T09:24:17,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-494766,PublicKey,operator,Success,306,364,354
2025-09-02T09:24:17,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-986229,PublicKey,admin,Success,262,186,594
2025-09-02T09:25:40,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-277921,KeyboardInteractive,admin,Success,413,388,466
2025-09-02T09:26:26,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-648534,Password,admin,Success,147,547,481
2025-09-02T09:26:32,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-549341,KeyboardInteractive,root,Success,85,385,733
2025-09-02T09:26:48,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-499639,KeyboardInteractive,svc_account,Success,92,595,646
2025-09-02T09:27:33,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-420098,PublicKey,operator,Success,239,441,569
2025-09-02T09:27:52,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-158781,Password,operator,Success,124,431,591
2025-09-02T09:28:13,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-808426,PublicKey,root,Success,280,477,957
2025-09-02T09:28:19,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-275430,KeyboardInteractive,admin,Success,85,362,482
2025-09-02T09:28:33,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-260197,PublicKey,operator,Failure,59,494,638
2025-09-02T09:28:42,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-173180,PublicKey,svc_account,Success,126,639,385
2025-09-02T09:29:17,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-231439,Password,root,Success,124,329,1072
2025-09-02T09:29:25,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-492924,KeyboardInteractive,root,Success,636,347,729
2025-09-02T09:30:08,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-793514,Password,operator,Success,44,351,459
2025-09-02T09:30:18,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-847240,Password,admin,Success,101,466,171
2025-09-02T09:30:34,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-868879,KeyboardInteractive,operator,Success,327,322,660
2025-09-02T09:30:45,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-301750,KeyboardInteractive,admin,Success,83,434,556
2025-09-02T09:31:08,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-973731,Password,operator,Success,156,342,288
2025-09-02T09:31:39,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-561475,KeyboardInteractive,admin,Success,115,523,249
2025-09-02T09:31:40,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-207634,Password,root,Success,171,299,389
2025-09-02T09:32:18,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-237308,PublicKey,svc_account,Failure,72,432,1066
2025-09-02T09:33:17,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-649851,KeyboardInteractive,root,Success,17,619,821
2025-09-02T09:33:21,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-461502,KeyboardInteractive,root,Failure,209,340,573
2025-09-02T09:33:41,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-381308,Password,root,Success,256,339,643
2025-09-02T09:33:56,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-710768,KeyboardInteractive,svc_account,Success,63,310,367
2025-09-02T09:34:15,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-680910,Password,svc_account,Success,131,277,550
2025-09-02T09:34:16,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-174612,Password,admin,Success,261,389,660
2025-09-02T09:34:41,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-697167,KeyboardInteractive,svc_account,Success,72,288,405
2025-09-02T09:35:09,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-254566,PublicKey,admin,Success,53,372,547
2025-09-02T09:35:31,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-400278,PublicKey,admin,Success,127,416,425
2025-09-02T09:35:37,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-373825,KeyboardInteractive,operator,Failure,96,388,801
2025-09-02T09:36:36,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-487180,KeyboardInteractive,operator,Success,85,707,640
2025-09-02T09:36:40,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-638929,Password,root,Success,104,435,757
2025-09-02T09:37:02,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-776172,PublicKey,admin,Success,367,257,585
2025-09-02T09:37:04,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-836849,Password,admin,Success,140,432,403
2025-09-02T09:37:17,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-951925,Password,admin,Success,16,405,416
2025-09-02T09:37:58,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-598925,KeyboardInteractive,admin,Failure,120,432,537
2025-09-02T09:38:13,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-354663,Password,svc_account,Failure,152,529,561
2025-09-02T09:38:29,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-426211,PublicKey,root,Success,71,294,722
2025-09-02T09:39:05,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-825201,Password,operator,Success,92,433,538
2025-09-02T09:39:18,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-229512,PublicKey,operator,Success,40,533,769
2025-09-02T09:39:19,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-196305,Password,operator,Success,104,284,435
2025-09-02T09:39:26,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-762161,Password,admin,Success,348,334,843
2025-09-02T09:39:28,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-470742,PublicKey,svc_account,Success,164,669,1043
2025-09-02T09:39:36,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-272075,PublicKey,admin,Success,107,415,558
2025-09-02T09:40:24,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-802204,KeyboardInteractive,root,Success,29,330,688
2025-09-02T09:40:33,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-582878,PublicKey,operator,Success,172,506,39
2025-09-02T09:40:43,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-424812,Password,root,Success,106,348,892
2025-09-02T09:41:16,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-499922,PublicKey,svc_account,Success,359,416,521
2025-09-02T09:41:26,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-621319,KeyboardInteractive,svc_account,Success,493,331,764
2025-09-02T09:41:35,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-428153,PublicKey,admin,Success,217,253,592
2025-09-02T09:41:46,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-165883,KeyboardInteractive,root,Success,237,530,723
2025-09-02T09:43:13,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-782165,PublicKey,root,Failure,181,163,861
2025-09-02T09:43:19,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-814390,KeyboardInteractive,admin,Success,108,268,549
2025-09-02T09:43:46,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-991641,KeyboardInteractive,admin,Success,62,367,513
2025-09-02T09:44:25,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-145419,KeyboardInteractive,operator,Failure,657,345,839
2025-09-02T09:44:30,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-534693,PublicKey,admin,Success,95,637,502
2025-09-02T09:45:54,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-832250,PublicKey,svc_account,Success,62,705,747
2025-09-02T09:46:56,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-314120,Password,root,Success,113,449,607
2025-09-02T09:46:59,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-488109,PublicKey,root,Success,113,518,265
2025-09-02T09:48:14,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-963135,PublicKey,admin,Success,187,515,792
2025-09-02T09:48:31,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-266768,PublicKey,root,Success,168,419,514
2025-09-02T09:48:45,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-624807,Password,admin,Success,259,257,983
2025-09-02T09:49:05,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-130337,Password,svc_account,Success,17,406,759
2025-09-02T09:49:31,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-162999,PublicKey,root,Success,79,296,790
2025-09-02T09:49:59,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-127262,KeyboardInteractive,svc_account,Success,72,277,480
2025-09-02T09:50:13,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-797915,KeyboardInteractive,operator,Success,41,695,602
2025-09-02T09:50:59,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-251470,KeyboardInteractive,svc_account,Success,216,620,556
2025-09-02T09:51:49,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-469148,Password,admin,Success,280,349,738
2025-09-02T09:53:51,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-268674,PublicKey,root,Success,118,129,525
2025-09-02T09:54:14,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-267118,Password,svc_account,Success,195,726,600
2025-09-02T09:54:14,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-691068,Password,svc_account,Success,31,506,924
2025-09-02T09:55:13,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-851772,PublicKey,operator,Success,73,423,565
2025-09-02T09:55:51,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-912637,PublicKey,root,Failure,127,232,501
2025-09-02T09:56:23,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-168247,KeyboardInteractive,svc_account,Success,461,637,715
2025-09-02T09:56:29,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-710529,PublicKey,root,Success,364,151,202
2025-09-02T09:56:32,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-757843,PublicKey,operator,Success,142,391,819
2025-09-02T09:57:05,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-642276,PublicKey,operator,Success,71,520,647
2025-09-02T09:57:27,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-954233,Password,admin,Success,157,374,679
2025-09-02T09:57:45,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-554411,Password,svc_account,Success,60,640,697
2025-09-02T09:57:50,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-779376,KeyboardInteractive,operator,Success,195,165,83
2025-09-02T09:59:00,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-797794,Password,operator,Success,218,440,969
2025-09-02T10:00:18,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-633171,PublicKey,admin,Success,83,594,736
2025-09-02T10:00:39,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-858858,Password,operator,Success,1155,621,630
2025-09-02T10:04:50,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-879032,KeyboardInteractive,admin,Success,119,465,437
2025-09-02T10:06:18,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-181358,Password,admin,Success,210,550,497
2025-09-02T10:06:41,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-228978,KeyboardInteractive,root,Success,99,434,668
2025-09-02T10:07:04,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-919270,Password,svc_account,Success,204,479,600
2025-09-02T10:07:39,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-988659,Password,root,Success,121,478,563
2025-09-02T10:09:07,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-933846,KeyboardInteractive,admin,Failure,126,437,344
2025-09-02T10:09:47,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-953465,KeyboardInteractive,admin,Success,174,423,673
2025-09-02T10:10:28,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-220101,Password,admin,Failure,639,366,669
2025-09-02T10:12:28,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-774993,Password,root,Success,424,395,146
2025-09-02T10:13:01,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-272264,Password,operator,Success,241,410,273
2025-09-02T10:14:10,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-927864,KeyboardInteractive,admin,Success,161,508,749
2025-09-02T10:14:25,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-351787,Password,svc_account,Success,765,356,429
2025-09-02T10:14:26,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-417663,KeyboardInteractive,admin,Success,169,478,762
2025-09-02T10:15:30,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-845188,Password,svc_account,Success,128,292,778
2025-09-02T10:15:45,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-416282,KeyboardInteractive,root,Failure,216,510,216
2025-09-02T10:15:47,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-954234,KeyboardInteractive,operator,Success,186,394,700
2025-09-02T10:17:23,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-807559,KeyboardInteractive,root,Failure,295,192,476
2025-09-02T10:17:48,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-101543,KeyboardInteractive,operator,Success,308,498,557
2025-09-02T10:18:49,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-376906,Password,root,Success,55,341,493
2025-09-02T10:18:59,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-455809,PublicKey,admin,Success,270,316,428
2025-09-02T10:19:08,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-628545,KeyboardInteractive,root,Success,100,310,576
2025-09-02T10:19:32,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-652725,KeyboardInteractive,operator,Success,188,332,512
2025-09-02T10:19:40,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-524362,PublicKey,operator,Success,353,371,617
2025-09-02T10:20:00,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-670757,Password,admin,Success,318,364,640
2025-09-02T10:20:23,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-556217,Password,admin,Success,134,470,771
2025-09-02T10:22:44,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-859028,PublicKey,root,Success,163,269,720
2025-09-02T10:23:22,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-274955,KeyboardInteractive,root,Success,147,513,515
2025-09-02T10:23:49,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-729774,Password,operator,Success,68,283,752
2025-09-02T10:24:06,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-322950,PublicKey,operator,Failure,53,431,358
2025-09-02T10:25:11,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-805576,PublicKey,operator,Success,265,477,599
2025-09-02T10:25:36,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-560173,KeyboardInteractive,root,Success,75,229,652
2025-09-02T10:25:45,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-217996,Password,svc_account,Success,231,638,390
2025-09-02T10:26:07,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-925513,PublicKey,root,Success,138,240,746
2025-09-02T10:26:58,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-504013,PublicKey,svc_account,Success,139,470,322
2025-09-02T10:28:15,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-296236,PublicKey,admin,Failure,316,409,520
2025-09-02T10:29:37,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-714288,KeyboardInteractive,admin,Success,344,297,646
2025-09-02T10:29:37,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-156807,Password,root,Success,190,606,434
2025-09-02T10:29:53,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-362529,KeyboardInteractive,root,Failure,43,416,691
2025-09-02T10:30:08,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-902075,PublicKey,operator,Success,150,369,613
2025-09-02T10:30:16,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-288902,Password,admin,Success,268,337,612
2025-09-02T10:30:17,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-301712,PublicKey,root,Success,346,265,478
2025-09-02T10:31:08,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-437342,PublicKey,operator,Success,401,276,437
2025-09-02T10:31:39,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-202050,Password,admin,Success,34,460,447
2025-09-02T10:32:15,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-628118,KeyboardInteractive,root,Success,115,355,585
2025-09-02T10:33:07,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-210934,Password,operator,Success,57,273,761
2025-09-02T10:33:37,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-433449,KeyboardInteractive,svc_account,Success,487,322,448
2025-09-02T10:33:54,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-709050,PublicKey,svc_account,Success,227,536,722
2025-09-02T10:34:02,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-819141,Password,svc_account,Success,149,378,749
2025-09-02T10:34:04,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-716190,Password,admin,Failure,223,242,607
2025-09-02T10:35:02,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-757067,Password,admin,Success,198,558,699
2025-09-02T10:35:18,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-795051,PublicKey,operator,Success,177,554,508
2025-09-02T10:35:20,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-261000,KeyboardInteractive,operator,Success,292,262,407
2025-09-02T10:36:24,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-800879,PublicKey,svc_account,Success,108,481,465
2025-09-02T10:36:29,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-788294,Password,admin,Success,158,89,510
2025-09-02T10:37:28,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-351061,Password,operator,Success,178,479,127
2025-09-02T10:37:31,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-111741,KeyboardInteractive,svc_account,Success,154,481,542
2025-09-02T10:37:42,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-765682,KeyboardInteractive,operator,Success,177,195,354
2025-09-02T10:38:12,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-779245,PublicKey,admin,Failure,250,280,878
2025-09-02T10:38:30,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-937272,PublicKey,admin,Success,76,208,604
2025-09-02T10:38:37,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-489020,Password,operator,Success,151,435,644
2025-09-02T10:38:43,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-596653,KeyboardInteractive,operator,Success,72,293,639
2025-09-02T10:40:09,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-971959,PublicKey,root,Success,102,278,672
2025-09-02T10:40:41,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-579659,Password,svc_account,Success,78,412,576
2025-09-02T10:41:00,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-184717,KeyboardInteractive,svc_account,Success,30,414,291
2025-09-02T10:41:00,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-286359,Password,svc_account,Failure,105,312,547
