timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,pdu_type,service,area,db_number,start,size,result,response_time_ms,bytes_in,bytes_out
2025-09-02T09:13:51,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Start,Q,253,3355,202,Error,92,419,393
2025-09-02T09:13:59,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,ReadVar,Q,39,2774,202,OK,70,409,802
2025-09-02T09:14:07,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ReadVar,I,22,3395,141,Error,93,542,329
2025-09-02T09:14:22,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,WriteVar,Q,312,1700,141,OK,97,403,1003
2025-09-02T09:15:19,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,ReadVar,Q,313,679,50,OK,90,472,439
2025-09-02T09:15:58,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ReadVar,Q,265,2478,151,OK,66,405,686
2025-09-02T09:16:32,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Stop,M,451,3811,119,OK,222,264,555
2025-09-02T09:16:44,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,PLCControl,DB,448,3384,142,OK,225,414,869
2025-09-02T09:16:46,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,Start,M,148,3772,176,OK,162,485,467
2025-09-02T09:17:33,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,WriteVar,I,424,2649,117,OK,141,669,402
2025-09-02T09:18:23,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,PLCControl,M,361,3847,62,Error,245,438,861
2025-09-02T09:18:41,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,ProgramBlock,M,315,3893,76,OK,313,367,456
2025-09-02T09:18:46,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Start,Q,361,2214,133,OK,209,399,577
2025-09-02T09:19:18,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,Stop,DB,149,797,136,OK,199,320,310
2025-09-02T09:20:16,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,ReadVar,I,444,1835,104,Error,503,204,767
2025-09-02T09:21:47,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,WriteVar,M,288,1302,145,Error,52,451,745
2025-09-02T09:22:18,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ProgramBlock,DB,120,2058,88,Error,145,398,533
2025-09-02T09:22:32,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Stop,DB,223,3351,197,OK,240,486,382
2025-09-02T09:22:41,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Start,Q,253,2235,114,OK,238,297,585
2025-09-02T09:23:08,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,WriteVar,I,404,1834,9,OK,139,586,669
2025-09-02T09:23:46,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ReadVar,Q,68,3658,125,OK,488,109,585
2025-09-02T09:23:51,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ProgramBlock,M,221,227,21,OK,595,509,711
2025-09-02T09:24:01,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,PLCControl,I,112,2178,88,OK,24,431,587
2025-09-02T09:24:04,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,Start,I,55,3564,179,OK,162,278,587
2025-09-02T09:25:09,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Start,I,141,2318,142,OK,164,455,417
2025-09-02T09:25:12,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,Stop,DB,341,2074,248,Error,54,310,273
2025-09-02T09:25:33,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,DB,392,409,65,OK,277,330,792
2025-09-02T09:25:54,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,PLCControl,I,220,1093,39,OK,128,387,698
2025-09-02T09:26:07,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,WriteVar,Q,244,248,112,OK,142,261,720
2025-09-02T09:26:35,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ProgramBlock,DB,279,1174,151,OK,209,499,320
2025-09-02T09:26:35,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Start,Q,304,3612,235,OK,109,301,485
2025-09-02T09:26:37,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Stop,DB,354,2360,173,Error,97,324,779
2025-09-02T09:26:44,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,ReadVar,I,350,3783,26,OK,402,210,246
2025-09-02T09:27:10,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,ProgramBlock,DB,458,1927,220,OK,192,607,920
2025-09-02T09:28:51,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,WriteVar,I,44,3306,123,OK,209,222,258
2025-09-02T09:29:35,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,PLCControl,M,273,2027,44,OK,190,439,641
2025-09-02T09:30:04,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,PLCControl,DB,63,675,95,OK,147,252,809
2025-09-02T09:30:05,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,ReadVar,I,108,2290,41,OK,85,307,480
2025-09-02T09:30:10,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,WriteVar,M,185,375,187,OK,227,423,484
2025-09-02T09:30:34,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,WriteVar,Q,123,1424,62,OK,111,371,547
2025-09-02T09:30:47,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,PLCControl,DB,244,297,171,OK,136,374,485
2025-09-02T09:31:24,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,PLCControl,DB,276,2744,190,OK,68,537,499
2025-09-02T09:31:24,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ReadVar,M,275,1556,12,OK,108,354,449
2025-09-02T09:32:00,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,WriteVar,Q,429,2369,148,OK,162,403,638
2025-09-02T09:32:21,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,WriteVar,M,317,2969,56,OK,86,379,593
2025-09-02T09:32:27,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,WriteVar,Q,480,1608,107,OK,42,644,445
2025-09-02T09:33:53,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Start,M,89,2602,174,OK,60,336,668
2025-09-02T09:34:00,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,ReadVar,DB,480,3524,137,OK,198,402,366
2025-09-02T09:34:02,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,WriteVar,Q,124,3446,129,Error,62,456,349
2025-09-02T09:34:05,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ReadVar,M,148,2129,144,OK,33,375,709
2025-09-02T09:34:34,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,WriteVar,DB,465,707,96,OK,47,442,246
2025-09-02T09:35:40,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ProgramBlock,I,495,292,104,OK,86,347,701
2025-09-02T09:36:25,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,Start,I,386,2804,253,OK,128,530,845
2025-09-02T09:37:01,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,PLCControl,DB,368,402,51,OK,211,284,871
2025-09-02T09:37:35,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,ProgramBlock,I,467,1852,189,OK,193,108,748
2025-09-02T09:37:48,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Stop,DB,51,795,120,Error,270,259,961
2025-09-02T09:38:29,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,PLCControl,M,106,3644,108,OK,47,310,701
2025-09-02T09:38:50,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,WriteVar,M,444,1818,76,OK,429,359,518
2025-09-02T09:38:55,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,Start,I,298,245,116,OK,132,390,209
2025-09-02T09:39:02,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,I,81,3886,16,OK,66,442,1078
2025-09-02T09:39:08,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ReadVar,DB,243,2623,12,OK,159,315,806
2025-09-02T09:39:11,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,ProgramBlock,M,387,2044,79,OK,238,405,804
2025-09-02T09:39:41,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ProgramBlock,DB,57,843,127,OK,276,553,766
2025-09-02T09:39:53,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,Stop,Q,277,1108,178,OK,198,18,785
2025-09-02T09:40:05,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Stop,M,114,3082,198,OK,131,242,216
2025-09-02T09:40:20,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ReadVar,I,93,159,185,OK,113,356,660
2025-09-02T09:40:34,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,PLCControl,DB,139,864,143,OK,47,158,754
2025-09-02T09:40:41,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ProgramBlock,I,349,3558,199,OK,336,345,481
2025-09-02T09:41:02,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,Start,M,337,1328,26,OK,31,318,545
2025-09-02T09:41:25,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,Start,M,50,3459,127,OK,75,487,443
2025-09-02T09:41:40,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,PLCControl,M,269,1408,81,OK,315,372,473
2025-09-02T09:42:35,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,DB,401,2930,58,OK,72,532,583
2025-09-02T09:43:03,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ProgramBlock,DB,193,1693,149,OK,273,212,532
2025-09-02T09:43:33,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,WriteVar,DB,372,3667,194,OK,74,322,503
2025-09-02T09:44:15,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,ReadVar,M,361,2890,221,OK,98,362,534
2025-09-02T09:44:54,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ProgramBlock,DB,241,1044,108,OK,502,497,477
2025-09-02T09:45:25,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Stop,Q,176,1609,208,OK,304,549,189
2025-09-02T09:45:49,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,WriteVar,Q,176,931,220,OK,219,310,655
2025-09-02T09:46:04,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,Start,DB,133,580,15,OK,343,367,512
2025-09-02T09:46:19,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,ReadVar,M,342,2798,250,OK,354,326,783
2025-09-02T09:47:08,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ProgramBlock,I,62,3104,154,OK,145,98,905
2025-09-02T09:47:32,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Start,DB,87,912,32,OK,242,342,687
2025-09-02T09:48:01,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,PLCControl,Q,18,423,149,OK,127,520,176
2025-09-02T09:48:40,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,ProgramBlock,DB,439,146,175,Error,239,573,472
2025-09-02T09:49:08,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,Start,M,238,1919,170,OK,98,555,621
2025-09-02T09:49:48,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ProgramBlock,DB,216,1396,23,OK,158,455,159
2025-09-02T09:49:49,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Stop,Q,30,835,233,OK,143,415,264
2025-09-02T09:49:53,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Stop,Q,42,3474,89,OK,171,483,626
2025-09-02T09:51:08,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,ProgramBlock,DB,98,1056,150,OK,194,422,222
2025-09-02T09:51:31,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,Start,M,33,3217,35,OK,189,351,595
2025-09-02T09:51:40,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,Start,Q,147,3816,207,OK,245,411,777
2025-09-02T09:52:10,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,WriteVar,DB,419,194,224,OK,510,435,672
2025-09-02T09:52:57,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,WriteVar,M,48,1262,38,OK,51,230,516
2025-09-02T09:53:20,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Start,M,130,3718,183,Error,225,388,469
2025-09-02T09:53:29,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ProgramBlock,DB,111,3805,116,OK,120,440,504
2025-09-02T09:53:38,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,Start,M,375,382,122,OK,152,391,497
2025-09-02T09:54:38,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,ReadVar,Q,85,1417,243,OK,66,327,549
2025-09-02T09:55:34,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,WriteVar,DB,492,2704,188,OK,92,232,547
2025-09-02T09:56:28,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,WriteVar,M,158,3093,72,OK,76,359,436
2025-09-02T09:56:59,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ProgramBlock,I,393,3820,224,OK,218,343,578
2025-09-02T09:57:51,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,WriteVar,M,206,3593,222,OK,350,407,457
2025-09-02T09:58:11,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Stop,I,490,1578,230,OK,126,198,617
2025-09-02T09:58:17,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,WriteVar,M,25,925,86,OK,123,353,634
2025-09-02T10:00:20,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,ProgramBlock,DB,82,3675,93,Error,380,307,546
2025-09-02T10:02:48,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,ReadVar,M,465,3776,26,OK,35,162,521
2025-09-02T10:03:06,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,PLCControl,Q,228,3792,114,OK,259,443,429
2025-09-02T10:03:13,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ProgramBlock,I,337,3818,238,OK,211,402,888
2025-09-02T10:03:43,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,PLCControl,M,229,2344,100,OK,95,318,615
2025-09-02T10:03:54,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Stop,I,462,3241,106,OK,168,365,337
2025-09-02T10:04:05,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Stop,DB,443,246,108,OK,37,363,632
2025-09-02T10:04:29,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Start,Q,328,1653,93,OK,165,471,880
2025-09-02T10:04:37,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,Start,DB,81,1106,210,OK,180,429,732
2025-09-02T10:05:05,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,I,1,2735,77,OK,65,511,403
2025-09-02T10:06:12,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ProgramBlock,DB,357,1099,34,OK,105,561,522
2025-09-02T10:06:23,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Start,I,443,785,229,Error,88,305,595
2025-09-02T10:06:40,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,ReadVar,I,69,3460,96,OK,106,532,590
2025-09-02T10:07:34,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ReadVar,I,161,740,3,OK,313,424,610
2025-09-02T10:08:07,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,Start,DB,59,1845,207,OK,858,363,768
2025-09-02T10:08:19,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Start,I,155,1245,164,OK,98,186,560
2025-09-02T10:08:56,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,ProgramBlock,DB,189,2493,169,OK,127,618,555
2025-09-02T10:08:56,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,PLCControl,I,114,2309,192,OK,77,427,556
2025-09-02T10:09:03,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,PLCControl,I,25,2999,144,OK,93,388,220
2025-09-02T10:09:04,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Stop,Q,423,2822,167,Error,209,412,514
2025-09-02T10:10:13,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Start,Q,441,166,42,OK,85,428,741
2025-09-02T10:10:41,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ProgramBlock,DB,63,3255,170,OK,712,381,729
2025-09-02T10:11:21,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Start,DB,324,2703,235,OK,112,463,503
2025-09-02T10:12:40,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,PLCControl,M,118,2317,216,OK,156,272,736
2025-09-02T10:13:27,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,Stop,M,185,2101,56,OK,67,537,480
2025-09-02T10:13:32,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,WriteVar,I,486,2827,109,OK,430,192,588
2025-09-02T10:14:57,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,WriteVar,DB,240,1255,4,OK,218,497,992
2025-09-02T10:15:13,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,PLCControl,M,326,848,202,OK,220,387,305
2025-09-02T10:16:24,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Stop,Q,83,3775,148,OK,203,400,574
2025-09-02T10:16:49,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ProgramBlock,Q,391,3908,3,OK,188,484,335
2025-09-02T10:17:32,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Stop,DB,148,1445,102,OK,65,246,736
2025-09-02T10:17:49,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ProgramBlock,I,235,984,89,OK,263,31,523
2025-09-02T10:18:02,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Start,I,466,1569,127,Error,71,165,641
2025-09-02T10:18:09,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Stop,M,246,2009,33,OK,31,239,473
2025-09-02T10:18:14,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Stop,I,338,1894,155,OK,116,397,676
2025-09-02T10:19:43,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ReadVar,I,243,559,51,OK,94,478,707
2025-09-02T10:20:08,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Start,DB,422,921,227,OK,139,387,566
2025-09-02T10:21:12,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,Stop,Q,227,168,188,OK,80,448,871
2025-09-02T10:21:50,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,PLCControl,DB,186,3047,245,OK,290,407,563
2025-09-02T10:21:52,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,ProgramBlock,I,226,289,159,OK,95,200,410
2025-09-02T10:22:04,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Stop,DB,490,1616,212,Error,398,371,346
2025-09-02T10:22:56,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,ReadVar,M,437,1449,81,OK,120,386,364
2025-09-02T10:23:04,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,PLCControl,Q,428,1557,91,OK,121,505,693
2025-09-02T10:23:06,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,Stop,I,376,1151,50,OK,134,436,717
2025-09-02T10:23:24,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,M,225,1923,228,OK,123,501,474
2025-09-02T10:23:43,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,Q,9,1689,147,OK,103,498,456
2025-09-02T10:24:00,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Start,DB,411,2548,212,OK,253,313,928
2025-09-02T10:24:22,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,PLCControl,M,248,865,6,OK,533,458,460
2025-09-02T10:24:47,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,WriteVar,M,259,3698,51,OK,65,310,414
2025-09-02T10:24:56,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Start,I,169,3723,127,Error,397,370,848
2025-09-02T10:26:15,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,ReadVar,Q,220,1552,55,OK,200,558,595
2025-09-02T10:26:20,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,PLCControl,Q,362,1275,74,OK,154,449,524
2025-09-02T10:26:24,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Stop,DB,154,1129,15,OK,150,479,599
2025-09-02T10:26:45,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,PLCControl,Q,425,808,111,OK,221,572,830
2025-09-02T10:26:52,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,ProgramBlock,I,464,1395,156,OK,131,383,230
2025-09-02T10:26:53,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,WriteVar,I,330,501,63,OK,126,513,815
2025-09-02T10:27:10,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ReadVar,Q,32,3711,170,OK,142,461,445
2025-09-02T10:27:10,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ProgramBlock,I,197,3602,202,OK,73,241,790
2025-09-02T10:27:20,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,PLCControl,I,329,474,163,OK,157,402,433
2025-09-02T10:28:16,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,Q,18,2002,230,OK,235,369,385
2025-09-02T10:28:17,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,ProgramBlock,M,449,3488,127,OK,166,347,468
