timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,security_protocol,username,result,response_time_ms,bytes_in,bytes_out
2025-09-02T09:26:14,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,it_admin,Success,158,500,723
2025-09-02T09:26:20,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,it_admin,Success,215,333,426
2025-09-02T09:26:30,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,svc_rdp,Success,162,457,693
2025-09-02T09:27:10,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,it_admin,Success,156,487,620
2025-09-02T09:27:31,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,it_admin,Success,106,64,748
2025-09-02T09:28:21,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,operatorB,Success,162,338,736
2025-09-02T09:28:44,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,it_admin,Success,242,473,732
2025-09-02T09:29:19,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,svc_rdp,Failure,164,509,979
2025-09-02T09:30:31,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,svc_rdp,Success,205,299,601
2025-09-02T09:31:05,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,CredSSP,operatorB,Failure,129,612,486
2025-09-02T09:31:08,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,CredSSP,operatorA,Success,108,351,290
2025-09-02T09:31:31,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,operatorB,Success,474,335,843
2025-09-02T09:31:31,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,NLA,operatorA,Success,124,500,387
2025-09-02T09:31:56,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,NLA,it_admin,Success,51,318,473
2025-09-02T09:32:12,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,NLA,svc_rdp,Success,342,310,643
2025-09-02T09:32:20,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,it_admin,Success,381,375,69
2025-09-02T09:32:34,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,NLA,operatorB,Success,92,489,567
2025-09-02T09:32:34,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,NLA,svc_rdp,Success,304,316,531
2025-09-02T09:32:45,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,svc_rdp,Success,62,386,541
2025-09-02T09:34:49,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,NLA,svc_rdp,Failure,134,470,798
2025-09-02T09:35:00,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,CredSSP,it_admin,Success,393,283,836
2025-09-02T09:35:10,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,CredSSP,operatorA,Success,202,456,590
2025-09-02T09:36:10,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,svc_rdp,Failure,52,544,625
2025-09-02T09:36:16,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,NLA,operatorA,Success,63,434,855
2025-09-02T09:37:45,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,operatorB,Success,67,357,571
2025-09-02T09:40:39,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,operatorB,Success,152,377,145
2025-09-02T09:40:57,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,it_admin,Success,120,258,741
2025-09-02T09:41:12,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,TLS,it_admin,Success,174,308,501
2025-09-02T09:41:27,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,operatorB,Failure,356,400,511
2025-09-02T09:41:45,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,it_admin,Success,195,334,725
2025-09-02T09:42:00,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,svc_rdp,Success,181,250,489
2025-09-02T09:42:50,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,operatorB,Success,241,244,869
2025-09-02T09:42:59,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,TLS,svc_rdp,Success,234,604,603
2025-09-02T09:43:07,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,CredSSP,operatorA,Success,38,444,582
2025-09-02T09:43:30,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,svc_rdp,Failure,187,455,854
2025-09-02T09:43:34,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,operatorB,Failure,90,271,796
2025-09-02T09:43:53,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,TLS,operatorB,Success,560,266,766
2025-09-02T09:44:09,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,operatorA,Success,157,295,670
2025-09-02T09:44:28,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,CredSSP,operatorA,Success,121,190,667
2025-09-02T09:44:38,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,operatorB,Success,568,383,370
2025-09-02T09:44:43,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,it_admin,Success,84,518,328
2025-09-02T09:45:25,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,svc_rdp,Success,535,404,764
2025-09-02T09:45:46,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,it_admin,Success,84,333,666
2025-09-02T09:45:56,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,it_admin,Failure,90,499,296
2025-09-02T09:46:58,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,it_admin,Success,75,227,407
2025-09-02T09:47:05,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,operatorA,Success,496,350,358
2025-09-02T09:47:30,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,operatorB,Success,179,476,556
2025-09-02T09:48:18,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,svc_rdp,Success,316,389,658
2025-09-02T09:48:51,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,svc_rdp,Success,65,515,494
2025-09-02T09:49:01,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,operatorB,Failure,160,534,840
2025-09-02T09:49:04,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,operatorB,Success,177,399,376
2025-09-02T09:49:06,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,operatorA,Success,108,322,695
2025-09-02T09:49:33,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,TLS,operatorA,Success,41,194,403
2025-09-02T09:50:48,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,NLA,svc_rdp,Success,208,342,395
2025-09-02T09:51:10,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,operatorA,Failure,112,319,153
2025-09-02T09:51:38,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,svc_rdp,Success,168,523,577
2025-09-02T09:52:01,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,CredSSP,operatorB,Success,90,428,474
2025-09-02T09:52:01,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,it_admin,Success,116,132,443
2025-09-02T09:52:15,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,operatorA,Success,179,439,499
2025-09-02T09:52:33,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,NLA,operatorB,Success,116,383,438
2025-09-02T09:53:22,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,NLA,operatorA,Success,271,160,589
2025-09-02T09:53:23,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,svc_rdp,Success,86,410,789
2025-09-02T09:53:46,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,svc_rdp,Success,157,306,575
2025-09-02T09:53:51,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,CredSSP,operatorA,Success,143,334,288
2025-09-02T09:54:50,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,it_admin,Success,190,423,936
2025-09-02T09:54:59,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,TLS,it_admin,Success,150,547,349
2025-09-02T09:55:11,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,NLA,operatorA,Success,219,504,922
2025-09-02T09:55:33,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,TLS,operatorB,Success,430,553,361
2025-09-02T09:55:50,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,it_admin,Success,80,485,621
2025-09-02T09:57:07,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,TLS,svc_rdp,Success,74,621,632
2025-09-02T09:57:11,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,CredSSP,svc_rdp,Success,288,357,702
2025-09-02T09:57:40,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,operatorA,Success,670,218,434
2025-09-02T09:57:54,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,operatorB,Success,120,402,488
2025-09-02T09:58:26,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,CredSSP,it_admin,Success,400,133,598
2025-09-02T09:58:29,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,svc_rdp,Success,44,360,338
2025-09-02T09:58:43,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,operatorB,Success,91,282,688
2025-09-02T09:59:18,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,it_admin,Success,177,180,536
2025-09-02T09:59:35,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,NLA,operatorA,Success,722,434,758
2025-09-02T09:59:36,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,it_admin,Success,245,706,852
2025-09-02T10:00:36,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,CredSSP,it_admin,Success,161,236,771
2025-09-02T10:00:45,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,svc_rdp,Success,112,305,426
2025-09-02T10:00:55,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,svc_rdp,Success,168,339,582
2025-09-02T10:01:16,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,CredSSP,operatorA,Success,140,397,575
2025-09-02T10:02:19,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,operatorA,Success,49,440,656
2025-09-02T10:03:29,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,NLA,operatorB,Success,925,373,784
2025-09-02T10:03:31,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,operatorB,Success,217,712,603
2025-09-02T10:04:12,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,TLS,operatorA,Success,253,416,483
2025-09-02T10:04:38,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,TLS,it_admin,Success,191,437,725
2025-09-02T10:05:37,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,svc_rdp,Success,153,366,229
2025-09-02T10:06:02,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,CredSSP,operatorA,Success,176,644,891
2025-09-02T10:07:01,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,it_admin,Success,21,553,330
2025-09-02T10:07:08,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,it_admin,Success,195,445,829
2025-09-02T10:07:51,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,it_admin,Success,315,293,717
2025-09-02T10:08:29,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,it_admin,Success,64,260,464
2025-09-02T10:08:55,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,operatorA,Success,49,316,245
2025-09-02T10:09:26,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,TLS,svc_rdp,Success,313,437,560
2025-09-02T10:09:30,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,CredSSP,operatorB,Success,250,540,650
2025-09-02T10:10:23,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,CredSSP,operatorB,Success,78,346,205
2025-09-02T10:10:41,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,operatorB,Success,364,316,743
2025-09-02T10:11:34,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,operatorA,Success,97,315,861
2025-09-02T10:12:40,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,svc_rdp,Failure,202,433,497
2025-09-02T10:12:52,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,svc_rdp,Success,131,431,499
2025-09-02T10:13:08,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,CredSSP,svc_rdp,Success,33,204,1040
2025-09-02T10:13:26,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,CredSSP,operatorA,Success,292,433,772
2025-09-02T10:13:46,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,it_admin,Success,246,292,450
2025-09-02T10:14:22,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,TLS,svc_rdp,Success,60,420,426
2025-09-02T10:14:22,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,it_admin,Success,123,400,568
2025-09-02T10:15:22,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,it_admin,Success,117,588,548
2025-09-02T10:15:31,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,it_admin,Success,240,233,592
2025-09-02T10:16:14,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,operatorA,Success,94,330,475
2025-09-02T10:16:15,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,operatorA,Success,34,539,918
2025-09-02T10:16:36,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,operatorA,Success,195,444,632
2025-09-02T10:16:45,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,svc_rdp,Success,112,475,248
2025-09-02T10:16:56,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,it_admin,Success,65,532,493
2025-09-02T10:17:00,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,TLS,operatorB,Success,357,309,765
2025-09-02T10:17:06,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,operatorB,Success,169,526,497
2025-09-02T10:17:17,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,operatorB,Success,111,507,615
2025-09-02T10:17:37,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,NLA,svc_rdp,Success,249,523,574
2025-09-02T10:18:20,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,svc_rdp,Success,152,469,573
2025-09-02T10:18:47,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,it_admin,Success,139,210,632
2025-09-02T10:18:47,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,operatorB,Success,196,224,754
2025-09-02T10:19:02,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,operatorB,Success,105,408,454
2025-09-02T10:19:09,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,NLA,it_admin,Success,117,375,203
2025-09-02T10:19:12,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,CredSSP,svc_rdp,Success,150,489,749
2025-09-02T10:20:04,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,operatorB,Success,92,335,651
2025-09-02T10:20:25,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,svc_rdp,Success,81,406,723
2025-09-02T10:20:41,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,NLA,it_admin,Success,79,177,601
2025-09-02T10:20:59,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,NLA,operatorA,Success,49,428,686
2025-09-02T10:21:42,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,operatorA,Success,397,505,855
2025-09-02T10:21:49,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,operatorA,Success,80,519,597
2025-09-02T10:22:04,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,NLA,operatorA,Success,215,286,636
2025-09-02T10:22:10,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,TLS,it_admin,Success,59,621,760
2025-09-02T10:22:19,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,operatorB,Success,54,362,483
2025-09-02T10:24:12,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,operatorA,Success,31,285,674
2025-09-02T10:24:58,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,CredSSP,operatorB,Failure,111,447,605
2025-09-02T10:25:04,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,CredSSP,operatorA,Success,164,509,899
2025-09-02T10:25:35,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,NLA,operatorB,Success,177,689,936
2025-09-02T10:25:49,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,it_admin,Success,168,277,341
2025-09-02T10:26:12,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,svc_rdp,Success,71,393,587
2025-09-02T10:26:42,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,NLA,operatorB,Success,202,237,959
2025-09-02T10:27:45,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,TLS,operatorB,Success,68,554,800
2025-09-02T10:27:59,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,NLA,svc_rdp,Success,49,435,180
2025-09-02T10:28:25,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,CredSSP,operatorA,Failure,76,406,1064
2025-09-02T10:28:49,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,it_admin,Success,100,246,764
2025-09-02T10:29:04,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,it_admin,Success,161,394,652
2025-09-02T10:29:38,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,NLA,operatorA,Success,73,470,439
2025-09-02T10:29:40,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,CredSSP,operatorA,Success,119,365,449
2025-09-02T10:29:52,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,TLS,operatorB,Success,90,501,612
2025-09-02T10:30:17,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,TLS,svc_rdp,Success,103,471,912
2025-09-02T10:30:39,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,svc_rdp,Success,193,231,721
2025-09-02T10:30:53,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,CredSSP,svc_rdp,Success,197,640,641
2025-09-02T10:31:07,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,svc_rdp,Success,808,604,835
2025-09-02T10:32:02,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,NLA,operatorB,Success,383,327,743
2025-09-02T10:32:22,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,CredSSP,svc_rdp,Success,180,183,808
2025-09-02T10:32:44,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,operatorA,Success,179,352,519
2025-09-02T10:32:53,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,it_admin,Success,78,412,694
2025-09-02T10:32:53,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,TLS,operatorA,Success,87,517,699
2025-09-02T10:32:59,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,operatorB,Success,682,371,730
2025-09-02T10:33:30,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,NLA,svc_rdp,Success,107,342,658
2025-09-02T10:33:46,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,TLS,it_admin,Success,122,500,500
2025-09-02T10:33:46,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,it_admin,Success,226,230,667
2025-09-02T10:33:57,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,TLS,svc_rdp,Success,85,76,766
2025-09-02T10:34:11,RDP,E_ENT_09,E_ENT_09,D_DMZ_09,10.136.12.207,10.15.14.236,TLS,operatorA,Success,96,477,488
2025-09-02T10:34:43,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,CredSSP,operatorB,Success,175,595,549
2025-09-02T10:34:53,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,svc_rdp,Success,278,293,340
2025-09-02T10:34:58,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,NLA,operatorB,Success,110,256,534
2025-09-02T10:35:08,RDP,E_ENT_09,E_ENT_09,D_DMZ_11,10.136.12.207,10.71.7.124,CredSSP,operatorA,Failure,118,512,748
2025-09-02T10:35:17,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,CredSSP,it_admin,Success,213,448,140
2025-09-02T10:35:34,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,svc_rdp,Success,92,417,497
2025-09-02T10:35:48,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,CredSSP,operatorB,Success,141,562,584
2025-09-02T10:37:14,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,operatorA,Success,108,438,912
2025-09-02T10:37:41,RDP,E_ENT_04,E_ENT_04,D_DMZ_10,10.104.8.142,10.22.4.65,TLS,operatorA,Success,98,483,440
2025-09-02T10:40:58,RDP,E_ENT_03,E_ENT_03,D_DMZ_05,10.176.15.254,10.61.8.136,NLA,it_admin,Success,148,303,646
2025-09-02T10:41:41,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,operatorB,Success,102,702,504
2025-09-02T10:42:34,RDP,E_ENT_10,E_ENT_10,D_DMZ_05,10.221.8.133,10.61.8.136,NLA,svc_rdp,Failure,31,494,823
2025-09-02T10:42:45,RDP,E_ENT_08,E_ENT_08,D_DMZ_06,10.96.11.182,10.96.10.167,NLA,operatorB,Failure,493,276,981
2025-09-02T10:43:35,RDP,E_ENT_01,E_ENT_01,D_DMZ_05,10.39.8.128,10.61.8.136,CredSSP,it_admin,Success,117,422,817
2025-09-02T10:43:46,RDP,E_ENT_04,E_ENT_04,D_DMZ_02,10.104.8.142,10.99.8.143,TLS,it_admin,Success,1033,627,629
2025-09-02T10:44:20,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,CredSSP,svc_rdp,Success,158,611,804
2025-09-02T10:44:47,RDP,E_ENT_14,E_ENT_14,D_DMZ_06,10.242.5.80,10.96.10.167,TLS,operatorA,Success,102,430,832
