timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,method,url,auth_method,http_status,response_time_ms,bytes_in,bytes_out
2025-09-02T09:03:52,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/control,MutualTLS,200,43,424,561
2025-09-02T09:03:58,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,PUT,https://10.198.12.199/api/control,MutualTLS,204,158,294,674
2025-09-02T09:04:35,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,PUT,https://10.206.6.110/api/login,None,400,228,463,696
2025-09-02T09:04:44,HTTPS,C3_L3_05,C3_L3_05,C2_L2_12,10.213.4.79,10.58.4.76,PUT,https://10.58.4.76/api/login,None,201,226,479,733
2025-09-02T09:05:16,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,POST,https://10.206.6.110/api/control,MutualTLS,500,443,235,406
2025-09-02T09:05:19,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,DELETE,https://10.76.2.40/api/metrics,MutualTLS,200,74,214,771
2025-09-02T09:05:23,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,POST,https://10.13.3.61/api/login,Basic,500,119,448,659
2025-09-02T09:06:30,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,GET,https://10.198.12.199/api/tags,Bearer,200,110,195,689
2025-09-02T09:06:49,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,PUT,https://10.175.6.98/api/metrics,None,401,94,410,523
2025-09-02T09:06:58,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,GET,https://10.5.8.143/api/tags,Bearer,204,120,242,410
2025-09-02T09:07:21,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,HEAD,https://10.76.2.40/api/status,Basic,200,137,449,697
2025-09-02T09:07:24,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,PUT,https://10.20.11.189/api/login,MutualTLS,200,79,485,668
2025-09-02T09:08:06,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,HEAD,https://10.20.11.189/api/login,Bearer,200,105,301,554
2025-09-02T09:08:18,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,GET,https://10.175.6.98/api/control,Bearer,200,306,239,443
2025-09-02T09:08:43,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/metrics,None,403,220,516,394
2025-09-02T09:09:10,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,HEAD,https://10.76.2.40/api/metrics,Bearer,500,252,126,958
2025-09-02T09:09:45,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,HEAD,https://10.198.12.199/api/status,None,200,187,296,471
2025-09-02T09:12:10,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,DELETE,https://10.171.15.251/api/login,Basic,200,145,366,614
2025-09-02T09:13:25,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,DELETE,https://10.198.12.199/api/metrics,MutualTLS,200,125,571,469
2025-09-02T09:13:50,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,POST,https://10.247.10.166/api/tags,Bearer,401,225,367,581
2025-09-02T09:14:01,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,POST,https://10.155.10.161/api/metrics,Basic,404,58,472,560
2025-09-02T09:14:36,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,POST,https://10.206.6.110/api/status,MutualTLS,302,147,319,717
2025-09-02T09:15:00,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,PUT,https://10.109.1.17/api/control,Basic,500,213,215,622
2025-09-02T09:15:32,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,PUT,https://10.247.10.166/api/login,Bearer,200,147,563,767
2025-09-02T09:17:16,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,PUT,https://10.171.15.251/api/control,None,200,504,438,835
2025-09-02T09:17:31,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,HEAD,https://10.87.4.64/api/control,Bearer,200,132,439,458
2025-09-02T09:17:43,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,DELETE,https://10.205.8.132/api/metrics,None,500,248,348,883
2025-09-02T09:17:47,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,GET,https://10.22.4.65/api/status,Basic,403,526,443,374
2025-09-02T09:17:47,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,DELETE,https://10.198.12.199/api/status,MutualTLS,403,163,298,345
2025-09-02T09:19:27,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,DELETE,https://10.205.8.132/api/status,Bearer,200,462,462,444
2025-09-02T09:20:20,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,GET,https://10.106.9.157/api/login,MutualTLS,403,283,337,741
2025-09-02T09:20:37,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,DELETE,https://10.5.8.143/api/metrics,None,200,171,202,423
2025-09-02T09:20:41,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,POST,https://10.205.8.132/api/tags,None,200,281,500,506
2025-09-02T09:20:49,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,POST,https://10.22.4.65/api/login,MutualTLS,200,372,314,474
2025-09-02T09:22:23,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,PUT,https://10.198.12.199/api/metrics,Bearer,200,404,290,521
2025-09-02T09:22:23,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,GET,https://10.198.12.199/api/tags,MutualTLS,204,768,552,716
2025-09-02T09:22:24,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,POST,https://10.10.10.165/api/metrics,Bearer,403,77,455,292
2025-09-02T09:22:28,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,DELETE,https://10.13.3.61/api/metrics,Bearer,400,169,440,1183
2025-09-02T09:22:30,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,POST,https://10.206.6.110/api/status,Bearer,403,75,531,685
2025-09-02T09:22:40,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,GET,https://10.70.0.15/api/tags,Basic,200,161,399,505
2025-09-02T09:24:15,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,DELETE,https://10.205.8.132/api/login,Bearer,401,150,266,566
2025-09-02T09:25:23,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,PUT,https://10.106.9.157/api/status,None,200,56,325,160
2025-09-02T09:27:14,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,PUT,https://10.205.8.132/api/login,MutualTLS,404,341,357,757
2025-09-02T09:28:01,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,GET,https://10.15.14.236/api/login,Basic,200,53,300,683
2025-09-02T09:28:13,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,POST,https://10.70.0.15/api/metrics,Basic,200,219,371,656
2025-09-02T09:28:27,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,GET,https://10.205.8.132/api/status,None,200,307,401,870
2025-09-02T09:28:39,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,HEAD,https://10.5.8.143/api/login,Bearer,403,128,452,134
2025-09-02T09:28:42,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,POST,https://10.20.11.189/api/metrics,None,200,172,195,733
2025-09-02T09:29:50,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,PUT,https://10.243.1.26/api/control,MutualTLS,302,364,376,466
2025-09-02T09:30:05,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,GET,https://10.70.0.15/api/control,Basic,500,77,327,426
2025-09-02T09:32:15,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,HEAD,https://10.22.4.65/api/control,Basic,403,136,313,720
2025-09-02T09:32:16,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,PUT,https://10.183.14.226/api/tags,Basic,200,337,486,332
2025-09-02T09:32:21,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,DELETE,https://10.171.15.251/api/login,MutualTLS,404,87,319,277
2025-09-02T09:32:44,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,GET,https://10.171.15.251/api/tags,None,302,78,453,607
2025-09-02T09:33:04,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,POST,https://10.175.6.98/api/login,None,500,112,240,87
2025-09-02T09:33:37,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,DELETE,https://10.171.15.251/api/login,None,200,18,168,436
2025-09-02T09:33:46,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,POST,https://10.171.15.251/api/metrics,Bearer,200,94,360,493
2025-09-02T09:33:58,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,GET,https://10.206.6.110/api/status,None,200,79,507,201
2025-09-02T09:36:00,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,DELETE,https://10.155.10.161/api/metrics,None,200,92,381,560
2025-09-02T09:36:24,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,POST,https://10.22.4.65/api/tags,None,403,104,460,553
2025-09-02T09:39:08,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,POST,https://10.13.3.61/api/metrics,MutualTLS,200,73,409,509
2025-09-02T09:39:50,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,PUT,https://10.10.10.165/api/status,None,500,196,282,467
2025-09-02T09:39:56,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,PUT,https://10.155.10.161/api/tags,None,401,105,391,402
2025-09-02T09:40:36,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,HEAD,https://10.20.11.189/api/status,Basic,400,65,399,982
2025-09-02T09:40:51,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,GET,https://10.198.12.199/api/status,MutualTLS,400,209,510,666
2025-09-02T09:42:04,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,POST,https://10.13.3.61/api/login,None,404,253,598,569
2025-09-02T09:42:08,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,DELETE,https://10.186.12.201/api/metrics,MutualTLS,200,163,392,780
2025-09-02T09:42:25,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,PUT,https://10.247.10.166/api/tags,Basic,200,221,312,745
2025-09-02T09:42:45,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,DELETE,https://10.20.11.189/api/tags,None,200,59,366,841
2025-09-02T09:42:51,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,DELETE,https://10.175.6.98/api/control,Basic,200,64,269,563
2025-09-02T09:43:27,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,GET,https://10.70.0.15/api/tags,MutualTLS,200,82,478,717
2025-09-02T09:44:10,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,PUT,https://10.10.10.165/api/metrics,Basic,200,133,292,540
2025-09-02T09:44:30,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,DELETE,https://10.20.11.189/api/metrics,MutualTLS,401,420,466,655
2025-09-02T09:46:38,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,DELETE,https://10.13.3.61/api/metrics,Bearer,403,108,306,923
2025-09-02T09:47:38,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,DELETE,https://10.171.15.251/api/tags,MutualTLS,403,72,277,829
2025-09-02T09:48:33,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,DELETE,https://10.22.4.65/api/login,MutualTLS,200,88,160,623
2025-09-02T09:48:40,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/metrics,Bearer,401,181,396,829
2025-09-02T09:49:32,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,GET,https://10.198.12.199/api/metrics,None,200,204,570,853
2025-09-02T09:51:23,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,HEAD,https://10.186.12.201/api/control,Bearer,200,68,363,642
2025-09-02T09:51:50,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,HEAD,https://10.20.11.189/api/tags,Bearer,200,157,314,495
2025-09-02T09:51:59,HTTPS,C3_L3_05,C3_L3_05,C2_L2_12,10.213.4.79,10.58.4.76,GET,https://10.58.4.76/api/login,MutualTLS,400,126,416,866
2025-09-02T09:53:41,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,HEAD,https://10.70.0.15/api/login,MutualTLS,200,529,410,723
2025-09-02T09:53:48,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,HEAD,https://10.171.15.251/api/control,MutualTLS,201,90,193,459
2025-09-02T09:55:33,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,POST,https://10.159.3.51/api/status,MutualTLS,201,166,359,580
2025-09-02T09:55:36,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,DELETE,https://10.109.1.17/api/tags,None,200,85,363,457
2025-09-02T09:57:08,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,HEAD,https://10.189.6.99/api/login,None,200,252,460,1013
2025-09-02T09:57:45,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,GET,https://10.76.2.40/api/status,MutualTLS,200,55,377,341
2025-09-02T10:00:19,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,DELETE,https://10.10.10.165/api/metrics,Basic,403,110,491,713
2025-09-02T10:01:21,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,DELETE,https://10.189.6.99/api/metrics,MutualTLS,403,167,12,268
2025-09-02T10:01:37,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,HEAD,https://10.243.1.26/api/control,Bearer,500,92,465,877
2025-09-02T10:02:02,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,POST,https://10.61.9.148/api/control,None,200,182,511,898
2025-09-02T10:02:20,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,GET,https://10.109.1.17/api/control,None,201,128,377,329
2025-09-02T10:02:32,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,GET,https://10.61.9.148/api/control,MutualTLS,200,240,421,154
2025-09-02T10:03:01,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,PUT,https://10.58.4.76/api/login,MutualTLS,500,80,584,953
2025-09-02T10:03:42,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,HEAD,https://10.22.4.65/api/metrics,Bearer,200,119,620,579
2025-09-02T10:04:59,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/status,Basic,400,282,333,736
2025-09-02T10:05:46,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,HEAD,https://10.109.1.17/api/control,Bearer,200,116,453,789
2025-09-02T10:06:53,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,HEAD,https://10.58.4.76/api/tags,None,302,104,387,566
2025-09-02T10:06:56,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,HEAD,https://10.198.12.199/api/metrics,MutualTLS,200,112,423,393
2025-09-02T10:07:32,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,PUT,https://10.171.15.251/api/metrics,Basic,200,74,367,839
2025-09-02T10:07:42,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,HEAD,https://10.58.4.76/api/metrics,MutualTLS,400,63,358,563
2025-09-02T10:07:53,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,DELETE,https://10.61.9.148/api/control,None,201,90,380,622
2025-09-02T10:08:09,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,DELETE,https://10.109.1.17/api/control,Bearer,200,110,432,543
2025-09-02T10:09:15,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,PUT,https://10.76.2.40/api/tags,Basic,204,206,569,569
2025-09-02T10:09:15,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,HEAD,https://10.87.4.64/api/login,Basic,404,112,412,727
2025-09-02T10:12:51,HTTPS,C3_L3_05,C3_L3_05,C2_L2_12,10.213.4.79,10.58.4.76,POST,https://10.58.4.76/api/status,Basic,400,39,239,650
2025-09-02T10:13:30,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,DELETE,https://10.198.12.199/api/metrics,MutualTLS,500,151,339,531
2025-09-02T10:13:51,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,HEAD,https://10.247.10.166/api/status,MutualTLS,302,291,346,672
2025-09-02T10:14:30,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,POST,https://10.189.6.99/api/tags,Bearer,404,56,475,561
2025-09-02T10:14:47,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,HEAD,https://10.58.4.76/api/control,None,400,286,647,786
2025-09-02T10:15:19,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,PUT,https://10.76.2.40/api/status,Bearer,200,90,475,708
2025-09-02T10:15:23,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,POST,https://10.61.9.148/api/status,Bearer,200,57,194,760
2025-09-02T10:16:39,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,PUT,https://10.70.0.15/api/tags,MutualTLS,200,60,480,479
2025-09-02T10:17:26,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,PUT,https://10.247.10.166/api/control,Basic,200,111,434,701
2025-09-02T10:17:29,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,POST,https://10.183.14.226/api/metrics,Basic,302,92,488,1021
2025-09-02T10:18:02,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,HEAD,https://10.171.15.251/api/control,None,200,302,219,769
2025-09-02T10:18:28,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,HEAD,https://10.198.12.199/api/control,Basic,400,124,81,605
2025-09-02T10:18:33,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,HEAD,https://10.243.1.26/api/control,Basic,200,122,297,671
2025-09-02T10:18:46,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,GET,https://10.189.6.99/api/metrics,MutualTLS,400,132,467,787
2025-09-02T10:19:59,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,DELETE,https://10.205.8.132/api/status,Basic,400,68,339,583
2025-09-02T10:20:23,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,PUT,https://10.15.14.236/api/control,MutualTLS,200,168,400,211
2025-09-02T10:20:52,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/metrics,Basic,200,77,394,702
2025-09-02T10:21:11,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,HEAD,https://10.198.12.199/api/tags,None,200,152,433,703
2025-09-02T10:21:36,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/metrics,MutualTLS,404,238,336,660
2025-09-02T10:21:36,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,PUT,https://10.106.9.157/api/tags,Basic,404,81,263,733
2025-09-02T10:23:11,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,DELETE,https://10.106.9.157/api/status,None,404,340,334,555
2025-09-02T10:23:26,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,GET,https://10.87.4.64/api/status,Bearer,200,200,370,759
2025-09-02T10:24:01,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/tags,None,200,61,387,962
2025-09-02T10:24:25,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,HEAD,https://10.171.15.251/api/login,None,201,49,253,148
2025-09-02T10:24:30,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,HEAD,https://10.189.6.99/api/metrics,MutualTLS,400,124,211,252
2025-09-02T10:24:48,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,HEAD,https://10.87.4.64/api/control,Basic,200,85,285,308
2025-09-02T10:25:32,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,HEAD,https://10.159.3.51/api/metrics,Bearer,200,112,547,503
2025-09-02T10:25:43,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,HEAD,https://10.22.4.65/api/status,Basic,302,369,558,858
2025-09-02T10:25:44,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/metrics,MutualTLS,401,209,407,731
2025-09-02T10:25:50,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,DELETE,https://10.155.10.161/api/control,None,200,95,445,519
2025-09-02T10:26:09,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,PUT,https://10.22.4.65/api/control,None,404,254,253,862
2025-09-02T10:26:37,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,POST,https://10.175.6.98/api/metrics,MutualTLS,201,105,494,640
2025-09-02T10:26:49,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,PUT,https://10.183.14.226/api/tags,Bearer,403,41,387,410
2025-09-02T10:27:39,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,GET,https://10.247.10.166/api/tags,Bearer,200,212,440,574
2025-09-02T10:29:23,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,POST,https://10.243.1.26/api/status,None,200,213,425,617
2025-09-02T10:30:25,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,POST,https://10.189.6.99/api/tags,MutualTLS,200,121,630,639
2025-09-02T10:31:42,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,DELETE,https://10.10.10.165/api/status,MutualTLS,200,180,623,527
2025-09-02T10:32:02,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,HEAD,https://10.247.10.166/api/status,None,200,173,231,522
2025-09-02T10:32:04,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,PUT,https://10.198.12.199/api/metrics,None,200,45,330,993
2025-09-02T10:32:20,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/login,None,200,357,227,384
2025-09-02T10:33:02,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,HEAD,https://10.175.6.98/api/metrics,Basic,204,166,367,801
2025-09-02T10:33:37,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,POST,https://10.183.14.226/api/tags,MutualTLS,200,59,613,511
2025-09-02T10:33:40,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,PUT,https://10.13.3.61/api/tags,Bearer,500,67,314,393
2025-09-02T10:33:50,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,GET,https://10.109.1.17/api/metrics,None,200,191,535,609
2025-09-02T10:33:53,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,PUT,https://10.175.6.98/api/status,MutualTLS,200,59,376,574
2025-09-02T10:34:11,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/metrics,MutualTLS,200,264,303,248
2025-09-02T10:35:10,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,POST,https://10.243.1.26/api/control,Basic,401,342,408,811
2025-09-02T10:35:36,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,PUT,https://10.15.14.236/api/status,Bearer,500,303,408,406
