timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,client_id,username,action,topic,qos,tls_enabled,result,response_time_ms,bytes_in,bytes_out
2025-09-02T09:01:13,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2064,plc,CONNECT,,,0,OK,221,305,421
2025-09-02T09:02:30,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-9434,collector,PUBLISH,status/plc,0,0,OK,438,572,386
2025-09-02T09:02:47,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-6001,,PUBLISH,sensors/temperature,0,0,OK,712,360,700
2025-09-02T09:03:26,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6129,plc,PUBLISH,status/plc,2,0,OK,82,229,809
2025-09-02T09:03:33,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-6024,collector,SUBSCRIBE,sensors/temperature,0,0,OK,165,392,418
2025-09-02T09:03:59,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-6889,telemetry,PUBLISH,alerts/lineA,0,0,OK,95,508,428
2025-09-02T09:04:02,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5091,,PUBLISH,alerts/lineA,2,0,OK,230,324,513
2025-09-02T09:04:20,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9945,mes,SUBSCRIBE,alerts/lineA,2,0,AuthError,137,360,367
2025-09-02T09:04:52,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6442,mes,PUBLISH,telemetry/PLC1,0,0,OK,259,604,675
2025-09-02T09:05:49,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-6131,telemetry,PUBLISH,sensors/temperature,1,0,MalformedPacket,323,200,707
2025-09-02T09:06:33,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6279,,SUBSCRIBE,sensors/temperature,2,0,OK,592,453,832
2025-09-02T09:06:55,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8307,,SUBSCRIBE,telemetry/PLC1,1,0,OK,375,268,614
2025-09-02T09:07:37,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4810,mes,PUBLISH,cmd/actuator,0,0,OK,91,348,928
2025-09-02T09:08:09,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-8567,plc,PUBLISH,alerts/lineA,1,0,OK,52,497,865
2025-09-02T09:08:30,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5909,collector,SUBSCRIBE,alerts/lineA,2,0,AuthError,74,436,415
2025-09-02T09:08:32,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-9530,,CONNECT,,,0,OK,172,375,732
2025-09-02T09:09:30,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8453,telemetry,PUBLISH,status/plc,1,0,OK,93,325,824
2025-09-02T09:09:33,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-7920,telemetry,SUBSCRIBE,telemetry/PLC1,0,0,OK,142,566,820
2025-09-02T09:10:08,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4083,collector,PUBLISH,status/plc,1,0,OK,32,254,624
2025-09-02T09:10:44,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6323,collector,CONNECT,,,0,OK,249,294,830
2025-09-02T09:11:24,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-4833,plc,CONNECT,,,0,OK,408,354,486
2025-09-02T09:12:12,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-1928,telemetry,PUBLISH,cmd/actuator,0,0,OK,92,342,555
2025-09-02T09:12:18,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5342,,SUBSCRIBE,alerts/lineA,2,0,OK,624,313,604
2025-09-02T09:14:17,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-2500,collector,PUBLISH,status/plc,2,0,OK,129,433,615
2025-09-02T09:14:19,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-2348,mes,PUBLISH,alerts/lineA,0,0,OK,38,134,610
2025-09-02T09:14:27,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-2855,telemetry,PINGREQ,,,0,OK,221,580,118
2025-09-02T09:14:29,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-3468,telemetry,PINGREQ,,,0,OK,301,417,168
2025-09-02T09:14:57,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-8036,collector,PUBLISH,alerts/lineA,0,0,OK,41,170,549
2025-09-02T09:14:58,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-3356,plc,SUBSCRIBE,alerts/lineA,1,0,OK,70,366,614
2025-09-02T09:15:13,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-1608,plc,SUBSCRIBE,sensors/temperature,0,0,OK,190,299,522
2025-09-02T09:16:00,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-5923,telemetry,PINGREQ,,,0,OK,369,597,538
2025-09-02T09:16:05,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-4648,collector,SUBSCRIBE,status/plc,1,0,OK,136,525,1044
2025-09-02T09:16:56,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-2031,,SUBSCRIBE,cmd/actuator,2,0,OK,241,431,437
2025-09-02T09:17:09,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1277,collector,SUBSCRIBE,alerts/lineA,2,0,OK,219,400,653
2025-09-02T09:17:29,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1404,mes,PUBLISH,telemetry/PLC1,0,0,OK,118,504,709
2025-09-02T09:17:36,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-8484,telemetry,PUBLISH,telemetry/PLC1,1,0,OK,80,261,496
2025-09-02T09:18:47,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5716,collector,SUBSCRIBE,alerts/lineA,2,0,OK,204,471,530
2025-09-02T09:18:56,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4790,plc,PUBLISH,telemetry/PLC1,1,0,OK,134,316,542
2025-09-02T09:19:30,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5533,,PUBLISH,alerts/lineA,1,0,OK,62,422,564
2025-09-02T09:19:36,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8370,collector,PUBLISH,sensors/temperature,0,0,OK,60,329,419
2025-09-02T09:20:21,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-6261,plc,PUBLISH,telemetry/PLC1,1,0,OK,171,376,349
2025-09-02T09:20:26,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-5234,plc,PUBLISH,alerts/lineA,1,0,OK,156,276,510
2025-09-02T09:20:49,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-6042,,SUBSCRIBE,alerts/lineA,0,0,OK,681,259,412
2025-09-02T09:20:49,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-1709,telemetry,PUBLISH,sensors/temperature,0,0,OK,77,375,628
2025-09-02T09:21:23,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-9185,plc,SUBSCRIBE,cmd/actuator,1,0,OK,317,595,423
2025-09-02T09:21:33,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8362,collector,SUBSCRIBE,sensors/temperature,0,0,ServerBusy,77,306,591
2025-09-02T09:21:52,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-5505,plc,PUBLISH,status/plc,2,0,OK,64,325,642
2025-09-02T09:22:45,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-3293,mes,DISCONNECT,,,0,AuthError,479,286,977
2025-09-02T09:23:27,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1502,,SUBSCRIBE,status/plc,0,0,OK,103,506,627
2025-09-02T09:23:42,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6353,telemetry,PUBLISH,alerts/lineA,1,0,MalformedPacket,143,273,803
2025-09-02T09:24:34,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-9058,telemetry,SUBSCRIBE,sensors/temperature,0,0,OK,74,269,699
2025-09-02T09:24:35,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8532,plc,PUBLISH,status/plc,0,0,OK,263,519,1027
2025-09-02T09:24:45,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-2271,,SUBSCRIBE,telemetry/PLC1,0,0,OK,145,412,527
2025-09-02T09:24:54,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4328,plc,PUBLISH,status/plc,2,0,OK,137,558,763
2025-09-02T09:24:58,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-9334,,PUBLISH,sensors/temperature,1,0,OK,171,541,268
2025-09-02T09:25:37,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9664,plc,SUBSCRIBE,status/plc,2,0,OK,109,443,443
2025-09-02T09:25:39,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-7245,mes,DISCONNECT,,,0,OK,94,330,728
2025-09-02T09:26:53,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-2884,,PUBLISH,cmd/actuator,1,0,OK,194,250,560
2025-09-02T09:27:33,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5587,collector,CONNECT,,,0,OK,421,404,364
2025-09-02T09:27:53,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-3796,telemetry,PUBLISH,sensors/temperature,0,0,OK,175,254,820
2025-09-02T09:28:20,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-8962,,DISCONNECT,,,0,OK,52,450,834
2025-09-02T09:28:47,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-8616,,PUBLISH,sensors/temperature,1,0,OK,224,421,389
2025-09-02T09:28:50,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6655,telemetry,PUBLISH,status/plc,1,0,OK,576,440,889
2025-09-02T09:29:13,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1625,plc,SUBSCRIBE,telemetry/PLC1,2,0,OK,433,400,657
2025-09-02T09:29:29,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5091,telemetry,PINGREQ,,,0,OK,174,377,742
2025-09-02T09:29:37,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-9936,,SUBSCRIBE,alerts/lineA,0,0,TopicNotAllowed,91,555,569
2025-09-02T09:31:37,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2710,plc,PUBLISH,alerts/lineA,2,0,OK,550,462,533
2025-09-02T09:31:54,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-6649,collector,CONNECT,,,0,OK,455,308,559
2025-09-02T09:32:14,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-4539,collector,PUBLISH,telemetry/PLC1,2,0,OK,171,450,769
2025-09-02T09:32:32,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-3769,plc,PINGREQ,,,0,OK,307,379,664
2025-09-02T09:32:51,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5915,plc,PUBLISH,status/plc,0,0,OK,140,288,770
2025-09-02T09:33:11,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7270,plc,SUBSCRIBE,sensors/temperature,1,0,OK,566,277,754
2025-09-02T09:33:15,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-4000,mes,SUBSCRIBE,cmd/actuator,1,0,OK,329,342,507
2025-09-02T09:33:21,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4441,mes,PINGREQ,,,0,OK,255,531,579
2025-09-02T09:33:24,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-7130,plc,DISCONNECT,,,0,OK,282,259,957
2025-09-02T09:33:26,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4326,plc,PUBLISH,sensors/temperature,1,0,OK,93,447,384
2025-09-02T09:33:29,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-3837,mes,PINGREQ,,,0,OK,297,453,803
2025-09-02T09:34:17,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1946,plc,CONNECT,,,0,OK,212,550,423
2025-09-02T09:34:40,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-5684,mes,PUBLISH,telemetry/PLC1,1,0,OK,284,440,786
2025-09-02T09:36:00,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-2669,plc,SUBSCRIBE,alerts/lineA,1,0,OK,42,586,698
2025-09-02T09:36:12,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-1611,,SUBSCRIBE,status/plc,0,0,OK,127,372,521
2025-09-02T09:36:20,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7643,,CONNECT,,,0,OK,190,390,626
2025-09-02T09:36:27,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-7663,mes,PUBLISH,status/plc,0,0,OK,69,536,878
2025-09-02T09:36:34,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-1584,collector,SUBSCRIBE,sensors/temperature,1,0,OK,416,281,878
2025-09-02T09:36:45,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8853,telemetry,PUBLISH,cmd/actuator,1,0,ServerBusy,49,366,421
2025-09-02T09:36:53,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4990,telemetry,PINGREQ,,,0,OK,98,496,554
2025-09-02T09:37:02,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2376,,PUBLISH,status/plc,2,0,OK,133,511,949
2025-09-02T09:37:43,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-3700,,PUBLISH,sensors/temperature,0,0,OK,112,327,222
2025-09-02T09:37:53,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-8587,plc,SUBSCRIBE,telemetry/PLC1,0,0,OK,112,398,429
2025-09-02T09:38:28,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-7731,,SUBSCRIBE,telemetry/PLC1,1,0,OK,195,560,669
2025-09-02T09:39:12,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-1677,plc,SUBSCRIBE,alerts/lineA,0,0,OK,210,330,353
2025-09-02T09:39:15,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4988,mes,PUBLISH,cmd/actuator,0,0,OK,206,320,519
2025-09-02T09:39:19,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7313,mes,PUBLISH,telemetry/PLC1,0,0,OK,206,203,514
2025-09-02T09:39:38,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1036,collector,PUBLISH,status/plc,1,0,OK,54,394,504
2025-09-02T09:39:51,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-4825,telemetry,PUBLISH,sensors/temperature,1,0,OK,281,457,794
2025-09-02T09:39:53,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5203,mes,PUBLISH,sensors/temperature,2,0,OK,81,319,455
2025-09-02T09:40:04,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8326,collector,PUBLISH,sensors/temperature,2,0,OK,247,371,875
2025-09-02T09:42:12,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-4385,,SUBSCRIBE,cmd/actuator,1,0,OK,295,556,677
2025-09-02T09:42:16,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-2791,collector,PUBLISH,alerts/lineA,1,0,OK,107,484,203
2025-09-02T09:42:37,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-3787,collector,PINGREQ,,,0,OK,141,312,692
2025-09-02T09:42:37,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4992,collector,PUBLISH,sensors/temperature,0,0,OK,66,178,669
2025-09-02T09:42:51,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-9740,,PUBLISH,telemetry/PLC1,0,0,OK,191,260,642
2025-09-02T09:43:35,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1894,collector,PUBLISH,status/plc,2,0,OK,128,259,404
2025-09-02T09:46:38,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-7075,collector,SUBSCRIBE,sensors/temperature,1,0,OK,191,342,509
2025-09-02T09:46:55,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-4555,telemetry,PUBLISH,cmd/actuator,2,0,OK,103,267,400
2025-09-02T09:47:05,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-2068,mes,PUBLISH,telemetry/PLC1,0,0,OK,107,476,543
2025-09-02T09:47:42,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1995,plc,PUBLISH,telemetry/PLC1,1,0,OK,145,290,773
2025-09-02T09:47:59,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-6246,,CONNECT,,,0,MalformedPacket,53,460,516
2025-09-02T09:48:32,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-3462,collector,PUBLISH,sensors/temperature,0,0,TopicNotAllowed,296,310,639
2025-09-02T09:49:51,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1942,,SUBSCRIBE,cmd/actuator,1,0,OK,107,585,462
2025-09-02T09:50:20,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-2672,collector,SUBSCRIBE,alerts/lineA,1,0,OK,252,622,689
2025-09-02T09:50:30,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9913,collector,SUBSCRIBE,alerts/lineA,2,0,MalformedPacket,186,352,474
2025-09-02T09:51:42,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-5004,telemetry,PUBLISH,telemetry/PLC1,1,0,OK,189,358,979
2025-09-02T09:52:54,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8178,mes,PUBLISH,status/plc,2,0,OK,254,516,374
2025-09-02T09:53:23,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-8629,collector,CONNECT,,,0,OK,311,316,306
2025-09-02T09:53:34,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5437,telemetry,SUBSCRIBE,sensors/temperature,1,0,OK,197,411,666
2025-09-02T09:53:35,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2957,mes,CONNECT,,,0,OK,284,463,912
2025-09-02T09:53:54,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-7574,collector,PINGREQ,,,0,OK,569,585,744
2025-09-02T09:54:26,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-8342,collector,PUBLISH,cmd/actuator,0,0,OK,169,388,1002
2025-09-02T09:54:39,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-1212,,SUBSCRIBE,alerts/lineA,2,0,OK,31,464,533
2025-09-02T09:54:44,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-5225,collector,PUBLISH,status/plc,0,0,OK,145,436,408
2025-09-02T09:54:50,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-2874,collector,PUBLISH,status/plc,0,0,OK,53,348,502
2025-09-02T09:55:09,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-9167,collector,PUBLISH,sensors/temperature,1,0,OK,93,373,781
2025-09-02T09:55:20,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-9434,mes,PUBLISH,alerts/lineA,0,0,OK,231,355,360
2025-09-02T09:55:26,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-6025,,PUBLISH,alerts/lineA,0,0,OK,96,305,786
2025-09-02T09:55:32,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-6006,mes,PUBLISH,cmd/actuator,2,0,OK,50,404,1026
2025-09-02T09:55:48,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7797,,PUBLISH,cmd/actuator,2,0,TopicNotAllowed,39,457,547
2025-09-02T09:56:03,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-7886,,PINGREQ,,,0,OK,114,593,455
2025-09-02T09:56:18,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4963,telemetry,PUBLISH,sensors/temperature,1,0,OK,188,419,499
2025-09-02T09:56:44,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-8943,,PUBLISH,telemetry/PLC1,0,0,OK,302,451,698
2025-09-02T09:58:36,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4679,plc,PUBLISH,telemetry/PLC1,0,0,OK,84,384,771
2025-09-02T09:58:52,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4837,plc,CONNECT,,,0,OK,279,451,293
2025-09-02T09:59:33,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-7155,collector,PUBLISH,status/plc,1,0,OK,85,540,640
2025-09-02T09:59:33,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1889,collector,SUBSCRIBE,sensors/temperature,0,0,OK,93,363,612
2025-09-02T09:59:42,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5371,telemetry,PUBLISH,alerts/lineA,2,0,OK,128,297,580
2025-09-02T09:59:55,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2870,telemetry,PINGREQ,,,0,OK,132,468,605
2025-09-02T10:00:04,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-9585,telemetry,SUBSCRIBE,status/plc,2,0,OK,75,181,388
2025-09-02T10:01:16,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-7002,mes,PINGREQ,,,0,OK,140,307,771
2025-09-02T10:01:24,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9028,telemetry,PUBLISH,cmd/actuator,1,0,OK,202,302,412
2025-09-02T10:02:25,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8902,telemetry,SUBSCRIBE,cmd/actuator,2,0,OK,240,290,567
2025-09-02T10:02:27,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4902,telemetry,SUBSCRIBE,telemetry/PLC1,2,0,MalformedPacket,127,440,526
2025-09-02T10:02:30,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-2832,collector,CONNECT,,,0,OK,132,618,571
2025-09-02T10:02:55,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8981,mes,PUBLISH,cmd/actuator,1,0,OK,101,472,471
2025-09-02T10:03:08,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-8748,plc,PUBLISH,alerts/lineA,2,0,OK,525,210,353
2025-09-02T10:03:32,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8772,telemetry,PUBLISH,telemetry/PLC1,2,0,OK,546,360,647
